#depth variance  VR       nsta
  8  5.265e-09  4.278e+01   5
#mxx        mxy        mxz        myy        myz        mzz
 3.864e+21 -6.789e+21 -1.726e+21 -1.939e+21  1.812e+21 -1.925e+21
#st1 rk1 dp1 st2 rk2 dp2
192 165  86 282   4  76
#pdc pclvd piso
 46  54   0

#filename
BRLDA.data
#dt   npts  dist   Az   Zcor VR
1.000  120  46.0 212.0    5  4.443e+01
#data T          R          Z    synth T          R          Z
 5.516e-07 -2.358e-05 -1.559e-05 -9.307e-07 -2.433e-05 -1.586e-05
 1.983e-05 -3.320e-05 -3.023e-06  3.937e-07 -3.331e-05 -1.481e-05
 3.086e-05 -3.278e-05  1.064e-05  2.071e-06 -3.461e-05 -8.069e-06
 2.512e-05 -2.055e-05  1.764e-05  3.635e-06 -2.391e-05  2.752e-06
 5.616e-06 -3.519e-06  1.898e-05  4.512e-06 -2.476e-06  1.440e-05
-1.385e-05  1.107e-05  2.357e-05  4.306e-06  2.205e-05  2.226e-05
-2.505e-05  2.284e-05  2.709e-05  3.007e-06  3.965e-05  2.271e-05
-2.142e-05  3.319e-05  2.490e-05  1.028e-06  4.318e-05  1.590e-05
-7.374e-06  3.957e-05  1.208e-05 -9.497e-07  3.269e-05  5.495e-06
 6.644e-06  3.364e-05 -5.528e-06 -2.322e-06  1.553e-05 -3.814e-06
 7.884e-06  1.258e-05 -1.837e-05 -2.863e-06  7.606e-07 -9.292e-06
-1.364e-06 -1.331e-05 -2.006e-05 -2.740e-06 -6.868e-06 -1.121e-05
-9.782e-06 -2.800e-05 -1.704e-05 -2.319e-06 -8.721e-06 -1.119e-05
-9.194e-06 -2.094e-05 -1.322e-05 -1.722e-06 -8.533e-06 -1.069e-05
-1.757e-06 -1.108e-07 -1.225e-05  1.170e-06 -8.575e-06 -9.449e-06
 1.459e-05  1.560e-05 -9.098e-06  1.138e-05 -1.094e-05 -4.182e-06
 3.298e-05  8.861e-06 -6.434e-06  2.979e-05 -1.665e-05  8.088e-06
 7.523e-05 -1.302e-05  4.224e-07  4.340e-05 -2.129e-05  2.146e-05
 4.765e-05 -2.505e-05  1.401e-05  3.899e-05 -1.799e-05  1.997e-05
-1.608e-06 -2.045e-05  1.646e-05  2.585e-05 -6.093e-06  4.256e-07
 1.707e-06 -1.832e-05  1.299e-05  1.407e-05  6.001e-06 -1.658e-05
-4.200e-05  1.564e-05  1.435e-05 -8.577e-06  1.296e-05 -1.624e-05
-7.613e-05  3.118e-05  7.184e-06 -4.947e-05  1.480e-05 -6.026e-06
-7.981e-05 -1.004e-06  1.277e-06 -9.840e-05  9.300e-06  2.907e-06
-1.077e-04 -1.604e-05 -3.386e-07 -1.383e-04  2.444e-06  7.682e-06
-1.227e-04 -1.727e-05 -8.328e-06 -1.522e-04  1.215e-06  8.925e-06
-9.600e-05 -7.589e-06 -7.475e-06 -1.331e-04  3.503e-06  7.193e-06
-6.126e-05  2.227e-05  1.017e-06 -7.348e-05  8.166e-06  3.329e-06
 3.141e-05  2.715e-05  9.492e-06  2.792e-05  1.462e-05  1.502e-07
 1.337e-04  2.438e-05  1.964e-05  1.471e-04  1.911e-05  3.084e-07
 2.359e-04  2.145e-05  1.935e-05  2.459e-04  1.624e-05  4.679e-06
 2.903e-04  1.605e-05  1.311e-05  2.854e-04  3.889e-06  1.336e-05
 2.510e-04  4.017e-06  2.350e-06  2.396e-04 -1.705e-05  2.053e-05
 1.447e-04 -3.688e-05 -1.189e-05  1.139e-04 -4.294e-05  1.864e-05
-3.665e-05 -8.077e-05 -3.749e-05 -4.856e-05 -6.408e-05  4.331e-06
-2.017e-04 -1.149e-04 -7.618e-05 -1.813e-04 -6.983e-05 -2.410e-05
-3.112e-04 -9.151e-05 -1.066e-04 -2.298e-04 -5.227e-05 -5.940e-05
-2.861e-04 -3.235e-05 -1.031e-04 -1.864e-04 -8.273e-06 -8.521e-05
-1.612e-04  5.411e-05 -4.428e-05 -9.378e-05  5.210e-05 -8.458e-05
 1.318e-05  1.403e-04  4.510e-05 -1.203e-05  1.050e-04 -4.594e-05
 1.304e-04  1.869e-04  1.215e-04  2.382e-05  1.227e-04  2.197e-05
 1.537e-04  1.794e-04  1.493e-04  2.346e-05  8.915e-05  8.770e-05
 8.893e-05  9.140e-05  1.293e-04  2.061e-05  1.900e-05  1.148e-04
-6.081e-06 -3.666e-05  7.594e-05  3.307e-05 -4.637e-05  8.857e-05
-6.993e-05 -1.451e-04  1.321e-05  4.627e-05 -7.071e-05  3.453e-05
-6.016e-05 -1.608e-04 -4.240e-05  3.755e-05 -5.550e-05 -4.925e-06
 1.673e-05 -1.113e-04 -7.363e-05  9.833e-06 -3.440e-05 -1.411e-05
 1.085e-04 -4.140e-05 -7.180e-05 -9.433e-06 -2.907e-05 -1.455e-05
 1.225e-04 -1.494e-05 -4.876e-05 -3.109e-06 -2.678e-05 -2.702e-05
 5.179e-05 -3.650e-06 -3.461e-05  1.416e-05 -1.040e-05 -3.931e-05
-6.224e-05  8.371e-06 -3.032e-05  1.786e-05  1.019e-05 -3.330e-05
-1.175e-04  2.854e-05 -1.999e-05  7.019e-06  1.699e-05 -1.730e-05
-8.851e-05  3.493e-05  3.139e-07  2.995e-07  1.393e-05 -8.685e-06
 3.540e-06  3.911e-05  1.195e-05  3.756e-06  1.282e-05 -5.119e-06
 7.174e-05  3.738e-05  6.970e-06  3.111e-06  1.151e-05  1.545e-06
 7.367e-05  3.160e-05  2.746e-06 -8.804e-06  6.250e-06  5.408e-06
 1.380e-06  5.363e-06  1.877e-05 -1.872e-05  3.360e-06  3.546e-06
-6.875e-05 -5.261e-06  3.335e-05 -1.638e-05  4.515e-06  3.444e-06
-8.310e-05 -2.341e-06  2.739e-05 -1.075e-05  3.964e-06  5.543e-06
-9.762e-06  4.316e-07  6.678e-06 -1.052e-05  2.616e-06  5.001e-06
 6.356e-05 -1.207e-05 -8.899e-06 -8.809e-06  3.225e-06  4.843e-06
 6.605e-05 -2.354e-05 -9.873e-06 -6.062e-07  2.307e-06  6.882e-06
 2.018e-06  1.242e-06 -2.195e-07  5.782e-06 -5.789e-07  6.665e-06
-5.934e-05  1.843e-05  1.420e-05  6.067e-06 -2.192e-06  5.089e-06
-6.142e-05  1.774e-06  1.572e-05  6.724e-06 -3.747e-06  4.532e-06
-6.561e-06 -2.102e-05  1.016e-06  8.679e-06 -5.785e-06  2.325e-06
 5.485e-05 -1.947e-05 -1.257e-05  6.979e-06 -5.893e-06 -7.688e-07
 5.643e-05 -1.035e-05 -8.492e-06  3.820e-06 -5.074e-06 -2.282e-06
-5.034e-06 -1.853e-05 -4.055e-06  2.623e-06 -4.296e-06 -3.970e-06
-5.395e-05 -8.380e-06 -1.880e-05  1.118e-06 -2.287e-06 -5.327e-06
-3.915e-05  1.353e-05 -9.454e-06 -8.909e-07 -2.685e-07 -4.796e-06
 1.898e-05  2.137e-05  7.862e-06 -1.618e-06  9.754e-07 -4.189e-06
 6.123e-05  2.779e-05  7.446e-06 -1.933e-06  2.374e-06 -3.276e-06
 4.212e-05  1.629e-05  4.401e-06 -2.323e-06  3.005e-06 -1.414e-06
-1.800e-05 -1.808e-05  1.448e-07 -2.296e-06  2.816e-06 -2.445e-07
-4.815e-05 -2.678e-05 -6.197e-06 -2.096e-06  2.683e-06  7.446e-07
-1.153e-05 -6.799e-07 -4.574e-06 -1.875e-06  1.977e-06  1.793e-06
 3.530e-05  8.646e-06  8.235e-06 -1.512e-06  1.107e-06  1.904e-06
 3.515e-05  1.014e-05  5.047e-06 -1.047e-06  5.697e-07  1.975e-06
-1.853e-05  2.134e-06  4.399e-06 -5.335e-07 -1.557e-07  1.925e-06
-6.088e-05 -1.705e-05  2.306e-06  4.830e-09 -5.834e-07  1.369e-06
-3.180e-05 -1.976e-05  1.748e-06  5.077e-07 -7.490e-07  1.111e-06
 3.512e-05 -4.694e-06  3.252e-06  9.168e-07 -9.954e-07  7.020e-07
 6.564e-05  5.824e-06  5.651e-06  1.192e-06 -9.314e-07  2.167e-07
 2.433e-05  1.845e-05 -4.429e-06  1.306e-06 -8.609e-07  3.466e-08

#filename
TD009.data
#dt   npts  dist   Az   Zcor VR
1.000  120 241.0 169.0   12  2.310e+01
#data T          R          Z    synth T          R          Z
 8.588e-06 -2.310e-05 -8.068e-06  2.738e-08 -1.062e-07 -1.898e-07
 2.089e-06 -1.756e-05 -4.585e-06  2.904e-07 -4.542e-07 -2.738e-07
-1.887e-06 -4.526e-06  3.505e-06  4.881e-07 -7.008e-07 -3.187e-07
 1.290e-06  7.736e-06  1.036e-05  5.663e-07 -7.733e-07 -3.125e-07
 7.417e-06  1.374e-05  9.223e-06  5.059e-07 -6.525e-07 -2.584e-07
 7.989e-06  1.531e-05  9.718e-07  3.303e-07 -3.807e-07 -1.740e-07
-4.795e-07  1.714e-05 -6.692e-06  9.246e-08 -3.763e-08 -8.198e-08
-1.187e-05  1.938e-05 -6.811e-06 -1.462e-07  2.921e-07  1.987e-10
-1.730e-05  1.783e-05 -2.645e-07 -3.341e-07  5.416e-07  6.482e-08
-1.272e-05  1.135e-05  7.307e-06 -4.424e-07  6.738e-07  1.091e-07
-1.675e-06  5.548e-06  1.158e-05 -4.684e-07  6.849e-07  1.292e-07
 9.143e-06  5.769e-06  1.078e-05 -4.294e-07  5.989e-07  1.209e-07
 1.372e-05  1.011e-05  5.003e-06 -3.497e-07  4.529e-07  8.566e-08
 9.868e-06  1.159e-05 -3.399e-06 -2.490e-07  2.847e-07  3.266e-08
 1.325e-06  6.341e-06 -9.693e-06 -1.383e-07  1.231e-07 -2.562e-08
-4.537e-06 -1.734e-06 -9.023e-06 -2.250e-08 -1.433e-08 -7.799e-08
-3.354e-06 -7.739e-06 -1.968e-06  9.154e-08 -1.200e-07 -1.154e-07
 2.238e-06 -1.091e-05  5.201e-06  1.897e-07 -1.932e-07 -1.297e-07
 6.244e-06 -1.278e-05  5.955e-06  2.541e-07 -2.376e-07 -1.163e-07
 4.047e-06 -1.384e-05  9.670e-07  2.712e-07 -2.557e-07 -7.792e-08
-4.632e-06 -1.171e-05 -3.392e-06  2.387e-07 -2.447e-07 -2.542e-08
-1.267e-05 -5.266e-06 -1.838e-06  1.667e-07 -2.010e-07  2.747e-08
-1.218e-05  2.941e-06  4.098e-06  7.465e-08 -1.295e-07  6.773e-08
-3.515e-06  8.797e-06  9.276e-06 -1.575e-08 -4.521e-08  8.619e-08
 5.185e-06  1.184e-05  9.566e-06 -8.664e-08  3.114e-08  7.722e-08
 7.048e-06  1.295e-05  4.568e-06 -1.267e-07  8.149e-08  4.695e-08
 3.067e-06  1.152e-05 -1.869e-06 -1.323e-07  9.717e-08  7.104e-09
-5.024e-07  6.425e-06 -7.102e-06 -1.081e-07  8.412e-08 -1.558e-08
-1.034e-06 -1.580e-06 -9.162e-06 -6.393e-08  5.385e-08 -2.470e-08
-2.226e-06 -8.966e-06 -5.941e-06 -1.217e-08  3.768e-08  5.929e-08
-2.098e-06 -9.245e-06  4.127e-06  5.563e-08  1.120e-06  1.229e-06
 9.968e-08 -7.538e-06  8.510e-06  2.029e-07  4.237e-06  3.212e-06
 3.090e-06 -3.675e-06  8.511e-06  4.530e-07  6.633e-06  3.199e-06
 4.586e-06  1.580e-06  3.007e-06  7.030e-07  6.287e-06  1.746e-06
 2.632e-06  4.725e-07 -7.297e-06  8.936e-07  5.676e-06  1.203e-06
-3.175e-06 -1.812e-06 -1.721e-05  1.057e-06  4.904e-06 -2.357e-07
-1.021e-05 -4.597e-06 -2.317e-05  1.139e-06  1.587e-06 -3.512e-06
-1.098e-05 -4.983e-06 -1.857e-05  1.034e-06 -4.131e-06 -7.213e-06
-7.714e-06 -5.054e-06 -8.010e-06  6.878e-07 -1.163e-05 -1.078e-05
 6.014e-07 -4.676e-06  3.278e-06  6.586e-08 -2.010e-05 -1.257e-05
 1.023e-05 -5.720e-06  1.049e-05 -8.064e-07 -2.636e-05 -1.084e-05
 1.677e-05 -6.920e-06  9.151e-06 -1.773e-06 -2.635e-05 -5.532e-06
 1.657e-05 -4.768e-06  4.146e-06 -2.570e-06 -1.791e-05  2.695e-06
 8.503e-06 -1.047e-06  1.976e-06 -2.929e-06 -2.309e-06  1.189e-05
-2.312e-06  8.255e-06  5.037e-06 -2.665e-06  1.620e-05  1.863e-05
-1.092e-05  1.872e-05  1.028e-05 -1.777e-06  3.137e-05  2.008e-05
-1.119e-05  2.206e-05  1.084e-05 -4.879e-07  3.724e-05  1.546e-05
-4.268e-06  1.399e-05  8.438e-06  8.111e-07  3.158e-05  6.432e-06
 3.405e-06 -3.090e-06  3.714e-07  1.737e-06  1.758e-05 -3.253e-06
 5.530e-06 -1.695e-05 -8.098e-06  2.097e-06  2.314e-06 -1.003e-05
 1.676e-06 -2.424e-05 -1.489e-05  1.964e-06 -7.893e-06 -1.234e-05
-5.157e-06 -1.887e-05 -1.320e-05  1.578e-06 -1.142e-05 -1.107e-05
-1.143e-05 -5.464e-06 -2.542e-06  1.159e-06 -1.081e-05 -8.750e-06
-1.184e-05  9.988e-06  9.211e-06  8.089e-07 -9.651e-06 -6.885e-06
-7.268e-06  1.942e-05  1.161e-05 -2.997e-07 -9.582e-06 -5.041e-06
-9.278e-07  1.851e-05  1.090e-06 -4.220e-06 -1.046e-05 -1.264e-06
 4.828e-06  5.855e-06 -1.465e-05 -1.101e-05 -1.170e-05  6.482e-06
-6.848e-06 -1.363e-05 -2.184e-05 -1.852e-05 -1.025e-05  1.604e-05
-1.825e-05 -2.338e-05 -1.201e-05 -2.572e-05 -3.734e-06  2.040e-05
-4.034e-05 -2.612e-05  1.391e-05 -2.698e-05  4.173e-06  1.271e-05
-2.489e-05 -1.266e-05  2.461e-05 -1.559e-05  7.800e-06 -6.481e-06
 6.529e-06  5.443e-06  2.230e-05 -5.063e-07  7.075e-06 -2.365e-05
 1.640e-05  2.117e-05  2.309e-05  8.186e-06  6.747e-06 -2.291e-05
 5.037e-05  1.935e-05  3.708e-07  2.029e-05  6.379e-06 -7.216e-06
 6.919e-05  1.955e-05 -3.626e-06  4.107e-05  1.779e-06  7.670e-06
 5.315e-05  1.723e-05  4.285e-06  5.982e-05 -3.601e-06  1.524e-05
 5.389e-05  3.478e-06 -3.720e-06  7.398e-05 -4.048e-06  1.670e-05
 5.235e-05 -1.642e-06 -4.018e-06  8.253e-05 -1.889e-06  1.330e-05
 4.277e-05 -7.388e-06  4.068e-06  7.822e-05  6.707e-07  7.738e-06
 3.606e-05 -1.708e-05 -1.933e-06  5.629e-05  5.339e-06  9.859e-07
 2.322e-06 -2.722e-05 -5.363e-06  1.208e-05  9.371e-06 -5.634e-06
-3.850e-05 -3.855e-05 -3.445e-06 -5.134e-05  9.821e-06 -8.198e-06
-9.993e-05 -4.658e-05 -2.084e-06 -1.245e-04  7.139e-06 -6.461e-06
-1.556e-04 -3.759e-05 -3.888e-06 -1.897e-04  1.430e-06 -2.827e-06
-1.773e-04 -2.680e-05 -3.498e-06 -2.142e-04 -6.052e-06  9.612e-07
-1.602e-04 -3.692e-06 -7.798e-06 -1.748e-04 -1.384e-05  3.854e-06
-9.106e-05  2.549e-05 -1.515e-05 -7.581e-05 -2.116e-05  5.809e-06
 1.723e-05  6.473e-05 -2.378e-05  5.378e-05 -2.726e-05  4.749e-06
 1.289e-04  1.043e-04 -3.594e-05  1.678e-04 -3.072e-05 -2.213e-06
 2.045e-04  1.212e-04 -4.093e-05  2.208e-04 -2.808e-05 -1.552e-05
 2.229e-04  1.117e-04 -3.406e-05  1.923e-04 -1.630e-05 -3.328e-05
 1.695e-04  6.900e-05 -1.100e-05  1.022e-04  6.129e-06 -4.810e-05
 5.831e-05  3.162e-06  3.129e-05  6.331e-07  3.731e-05 -4.966e-05
-5.857e-05 -6.469e-05  7.634e-05 -6.284e-05  6.786e-05 -3.102e-05
-1.331e-04 -1.153e-04  1.070e-04 -7.010e-05  8.369e-05  8.362e-06
-1.462e-04 -1.280e-04  1.040e-04 -4.219e-05  7.223e-05  5.639e-05
-9.720e-05 -9.965e-05  6.194e-05 -1.727e-05  3.030e-05  9.086e-05
-2.156e-05 -4.033e-05  4.481e-08 -1.651e-05 -2.758e-05  9.206e-05
 3.717e-05  1.531e-05 -6.189e-05 -2.900e-05 -7.310e-05  5.510e-05
 4.730e-05  3.995e-05 -9.651e-05 -2.964e-05 -8.205e-05 -1.108e-07
 1.849e-05  2.842e-05 -8.839e-05 -1.020e-05 -5.387e-05 -4.022e-05
-1.905e-05 -1.026e-05 -5.946e-05  1.108e-05 -1.563e-05 -4.625e-05
-3.837e-05 -3.513e-05 -2.273e-05  1.217e-05  3.194e-06 -2.975e-05
-2.148e-05 -2.698e-05  8.923e-07 -5.137e-06  7.599e-07 -1.926e-05
 1.324e-05  1.665e-05  8.707e-06 -1.741e-05 -6.010e-07 -2.419e-05
 3.381e-05  5.135e-05  1.067e-05 -9.165e-06  1.203e-05 -2.663e-05
 3.034e-05  5.824e-05  2.279e-05  8.493e-06  2.439e-05 -1.276e-05
 6.090e-06  2.009e-05  3.221e-05  1.499e-05  2.073e-05  5.101e-06
-1.177e-05 -2.765e-05  3.636e-05  8.587e-06  8.994e-06  9.297e-06
-7.700e-06 -4.704e-05  2.385e-05  5.449e-06  4.643e-06  5.216e-06
 1.541e-05 -2.491e-05  2.883e-06  1.261e-05  5.752e-06  6.001e-06
 3.038e-05  1.216e-05 -1.270e-05  1.742e-05  3.235e-06  8.745e-06
 2.298e-05  2.661e-05 -1.520e-05  9.407e-06  1.145e-07  6.320e-06
-6.856e-06  7.279e-06 -9.567e-07 -2.348e-06  1.191e-06  3.862e-06
-2.451e-05 -1.794e-05  1.109e-05 -4.957e-06  1.568e-06  5.874e-06
-2.229e-05 -1.822e-05  7.773e-06 -2.373e-06 -1.300e-06  6.332e-06
-4.708e-06 -1.101e-06 -2.852e-06 -5.317e-06 -2.736e-06  3.879e-06
 2.422e-06  1.672e-05 -1.072e-05 -1.078e-05 -2.825e-06  3.454e-06
-7.767e-07  1.674e-05 -1.169e-06 -9.129e-06 -4.867e-06  3.197e-06
-3.619e-06  6.946e-06  7.820e-06 -3.205e-06 -6.167e-06  6.424e-08
 4.003e-06  9.029e-06  2.916e-06 -1.951e-06 -4.908e-06 -2.230e-06
 1.176e-05  2.442e-05 -1.642e-05 -3.093e-06 -4.078e-06 -2.804e-06
 7.404e-06  2.943e-05 -2.860e-05 -1.512e-07 -3.286e-06 -4.538e-06
-3.783e-06  6.091e-06 -1.563e-05  3.254e-06 -8.157e-07 -5.402e-06
-1.127e-05 -1.386e-05  4.211e-06  2.309e-06  1.045e-06 -4.127e-06
-8.713e-06  1.703e-07  1.107e-05  1.301e-06  1.824e-06 -3.447e-06
-5.572e-06  2.651e-05  5.574e-06  2.816e-06  3.093e-06 -2.599e-06
-1.018e-05  1.445e-05  8.938e-06  2.740e-06  3.516e-06 -5.167e-07
-2.500e-06 -1.610e-05  1.847e-05  1.158e-06  2.825e-06  5.603e-07
 2.123e-05 -2.489e-05  1.595e-05  1.244e-06  2.522e-06  1.137e-06

#filename
NBC7.data
#dt   npts  dist   Az   Zcor VR
1.000  120 316.0 312.0    9  1.750e+01
#data T          R          Z    synth T          R          Z
 1.905e-05 -3.368e-06 -5.903e-06 -5.206e-08 -1.599e-08 -2.474e-07
 1.444e-05 -1.081e-05 -6.895e-08 -4.003e-08  1.817e-07 -2.816e-07
 7.925e-06 -1.634e-05  4.912e-06 -1.149e-08  3.789e-07 -2.758e-07
 1.723e-06 -1.610e-05  9.316e-06  2.534e-08  5.424e-07 -2.401e-07
-5.632e-06 -1.124e-05  1.193e-05  6.039e-08  6.373e-07 -1.862e-07
-1.088e-05 -5.860e-06  1.091e-05  8.564e-08  6.343e-07 -1.216e-07
-1.072e-05 -2.703e-06  4.186e-06  9.683e-08  5.218e-07 -5.180e-08
-7.520e-06 -1.039e-06 -5.742e-06  9.353e-08  3.170e-07  1.312e-08
-4.968e-06 -1.039e-06 -1.040e-05  7.834e-08  6.309e-08  5.735e-08
-4.992e-06 -2.035e-06 -4.459e-06  5.592e-08 -1.867e-07  6.824e-08
-1.056e-05 -2.564e-06  5.357e-06  3.202e-08 -3.856e-07  4.738e-08
-2.113e-05 -1.028e-06  6.265e-06  1.193e-08 -5.017e-07  1.147e-08
-2.629e-05  3.095e-06 -5.733e-06 -1.629e-09 -5.213e-07 -1.984e-08
-1.896e-05  9.691e-06 -1.922e-05 -9.298e-09 -4.491e-07 -3.669e-08
-3.345e-06  1.792e-05 -1.829e-05 -1.279e-08 -3.055e-07 -4.124e-08
 6.321e-06  2.247e-05 -1.582e-06 -1.163e-08 -1.233e-07 -4.127e-08
 2.973e-06  2.002e-05  1.484e-05 -3.101e-09  5.677e-08 -4.309e-08
-5.692e-06  1.219e-05  1.829e-05  1.399e-08  1.978e-07 -4.896e-08
-1.030e-05  5.132e-06  1.111e-05  3.603e-08  2.796e-07 -5.678e-08
-8.043e-06  9.299e-07  2.230e-06  5.529e-08  3.021e-07 -6.089e-08
-1.788e-06 -2.521e-06 -4.072e-06  6.384e-08  2.775e-07 -5.696e-08
 3.426e-06 -7.599e-06 -8.426e-06  5.732e-08  2.200e-07 -4.746e-08
 7.295e-06 -1.271e-05 -1.100e-05  3.670e-08  1.436e-07 -3.830e-08
 7.611e-06 -1.343e-05 -9.840e-06  7.824e-09  6.251e-08 -2.958e-08
 4.330e-06 -1.166e-05 -3.518e-06 -2.090e-08 -1.069e-08 -1.402e-08
-7.094e-06 -1.390e-05  5.077e-06 -4.146e-08 -6.739e-08  1.246e-08
-2.374e-05 -1.887e-05  1.193e-05 -4.890e-08 -1.024e-07  4.147e-08
-4.173e-05 -1.891e-05  1.342e-05 -4.300e-08 -1.137e-07  5.896e-08
-5.235e-05 -7.997e-06  6.566e-06 -2.826e-08 -1.055e-07  6.010e-08
-4.964e-05  1.185e-05 -7.502e-06 -1.175e-08 -8.824e-08  5.262e-08
-3.153e-05  3.080e-05 -1.988e-05  1.882e-10 -7.218e-08  4.651e-08
-9.821e-06  3.842e-05 -2.118e-05  4.126e-09 -5.802e-08  4.514e-08
 6.006e-06  3.347e-05 -9.492e-06  1.682e-11 -3.891e-08  4.558e-08
 1.149e-05  2.467e-05  8.590e-06 -9.336e-09 -1.169e-08  4.401e-08
 1.179e-05  1.791e-05  2.139e-05 -2.006e-08  1.711e-08  3.728e-08
 1.342e-05  1.197e-05  2.104e-05 -2.960e-08  3.924e-08  2.509e-08
 1.801e-05  4.889e-06  1.018e-05 -3.772e-08  5.085e-08  1.237e-08
 2.439e-05 -1.478e-06 -1.502e-06 -4.516e-08  5.144e-08  8.595e-09
 3.043e-05 -5.260e-06 -5.971e-06 -5.086e-08  3.890e-08  1.310e-08
 3.614e-05 -6.418e-06 -2.094e-06 -5.104e-08  1.813e-08  2.208e-08
 3.762e-05 -5.687e-06  4.709e-06 -4.351e-08  5.734e-08  9.214e-08
 3.378e-05 -4.965e-06  7.449e-06 -3.698e-08  3.442e-07  3.498e-07
 2.770e-05 -4.011e-06  5.063e-06 -5.132e-08  9.809e-07  7.202e-07
 2.448e-05 -1.917e-06 -8.263e-07 -9.357e-08  1.639e-06  9.124e-07
 2.125e-05 -1.088e-06 -6.902e-06 -1.433e-07  2.588e-06  1.569e-06
 1.333e-05 -4.392e-06 -1.094e-05 -1.924e-07  5.164e-06  3.336e-06
 1.707e-06 -1.280e-05 -1.029e-05 -2.635e-07  7.920e-06  3.734e-06
-8.827e-06 -2.310e-05 -9.557e-06 -3.462e-07  6.762e-06  7.680e-07
-1.219e-05 -2.743e-05 -3.729e-06 -3.861e-07  2.044e-06 -2.776e-06
-1.205e-05 -2.108e-05 -2.222e-06 -3.487e-07 -2.783e-06 -5.148e-06
-1.050e-05 -1.676e-05  1.452e-06 -2.263e-07 -7.160e-06 -7.538e-06
 1.023e-06 -1.405e-05  3.792e-06 -2.230e-08 -1.130e-05 -9.285e-06
 5.684e-06 -1.451e-05  6.533e-06  2.388e-07 -1.483e-05 -9.456e-06
 1.835e-05 -1.179e-05  6.619e-06  5.249e-07 -1.774e-05 -8.025e-06
 1.977e-05 -5.901e-06  3.079e-06  7.998e-07 -1.885e-05 -4.275e-06
 2.814e-05  2.127e-06 -7.146e-07  1.009e-06 -1.599e-05  1.664e-06
 2.539e-05  1.157e-05 -1.390e-06  1.085e-06 -7.701e-06  8.571e-06
 1.698e-05  2.150e-05  2.442e-06  9.707e-07  5.459e-06  1.470e-05
 1.122e-05  2.375e-05  7.196e-06  6.527e-07  2.003e-05  1.785e-05
-4.491e-06  2.676e-05  9.548e-06  1.841e-07  3.099e-05  1.673e-05
-4.889e-06  1.175e-05  1.036e-05 -3.265e-07  3.420e-05  1.115e-05
-2.159e-05 -9.467e-07  7.174e-06 -7.503e-07  2.783e-05  2.194e-06
-4.036e-05 -1.878e-05 -9.651e-07 -9.773e-07  1.355e-05 -7.196e-06
-5.497e-05 -2.124e-05 -1.317e-05 -9.644e-07 -2.910e-06 -1.373e-05
-5.366e-05 -2.073e-05 -2.187e-05 -7.650e-07 -1.448e-05 -1.521e-05
-2.667e-05 -6.221e-06 -2.093e-05 -4.881e-07 -1.780e-05 -1.169e-05
-6.892e-06  1.216e-06 -1.271e-05 -2.286e-07 -1.457e-05 -6.204e-06
 4.775e-06  2.156e-06 -1.281e-06 -2.812e-08 -9.378e-06 -2.115e-06
-1.138e-06 -1.265e-05  1.161e-05  1.225e-07 -6.900e-06 -3.410e-07
-1.013e-05 -2.934e-05  1.770e-05  2.774e-07 -8.215e-06  1.593e-07
-1.511e-05 -2.859e-05  1.048e-05  7.518e-07 -9.448e-06  1.096e-06
-1.120e-05 -9.690e-06 -5.554e-06  1.991e-06 -6.564e-06  3.943e-06
 3.339e-06  2.463e-05 -1.876e-05  3.708e-06  2.573e-07  8.598e-06
 1.441e-05  3.985e-05 -1.639e-05  4.899e-06  8.352e-06  1.279e-05
 2.414e-05  4.290e-05  1.560e-06  5.022e-06  1.468e-05  1.237e-05
 2.007e-05  2.875e-05  1.876e-05  4.473e-06  1.596e-05  4.272e-06
 6.266e-06  1.144e-05  2.197e-05  3.674e-06  1.046e-05 -8.649e-06
 2.859e-06  7.923e-06  1.285e-05  2.899e-06  2.000e-07 -1.766e-05
 5.212e-07  1.825e-05  1.407e-06  1.836e-06 -9.813e-06 -1.535e-05
 1.418e-05  2.484e-05 -1.010e-05 -1.638e-06 -1.344e-05 -5.405e-06
 2.236e-05  1.622e-05 -1.547e-05 -6.875e-06 -8.096e-06  2.798e-06
 2.367e-05  1.716e-06 -8.625e-06 -8.426e-06  1.229e-06  8.671e-06
 1.990e-05 -3.431e-06  3.439e-06 -6.631e-06  5.972e-06  1.370e-05
 2.022e-06 -9.669e-06  1.538e-05 -7.602e-06  3.613e-06  1.435e-05
-2.123e-05 -1.091e-05  1.977e-05 -9.440e-06  4.842e-08  1.076e-05
-3.055e-05 -1.451e-05  1.208e-05 -7.588e-06 -2.203e-06  5.238e-06
-4.298e-05 -1.352e-05 -7.034e-06 -7.881e-06 -3.380e-06 -2.941e-06
-4.098e-05 -1.734e-05 -1.808e-05 -1.662e-05 -1.617e-06 -1.149e-05
-3.656e-05 -1.118e-05 -1.182e-05 -2.796e-05  1.996e-06 -1.330e-05
-4.466e-05 -5.903e-06 -4.232e-06 -3.256e-05  6.201e-06 -5.622e-06
-3.005e-05 -1.154e-05  6.453e-06 -2.609e-05  7.215e-06  5.903e-06
-2.194e-05 -6.761e-06  1.076e-05 -9.587e-06  3.458e-06  1.345e-05
-1.129e-06  3.477e-06  9.226e-06  1.333e-05 -3.224e-07  1.352e-05
 2.953e-05  2.101e-05  4.579e-06  4.526e-05 -4.860e-06  7.960e-06
