       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     700   1.00000  0.0000e+00
   3.15376e-05   4.21290e-05   4.17519e-05   2.82063e-05   6.83097e-06  -1.13862e-05  -1.82491e-05
  -1.52095e-05  -1.10129e-05  -1.37678e-05  -2.35061e-05  -3.19143e-05  -2.92419e-05  -1.20108e-05
   1.28344e-05   3.19932e-05   3.60458e-05   2.59577e-05   1.00625e-05  -4.50850e-06  -1.63843e-05
  -2.73524e-05  -3.77330e-05  -4.52628e-05  -4.80039e-05  -4.59420e-05  -3.90021e-05  -2.60606e-05
  -7.38809e-06   1.28508e-05   2.87667e-05   3.69708e-05   3.80080e-05   3.43445e-05   2.95716e-05
   2.93382e-05   3.92966e-05   6.03627e-05   8.59499e-05   1.06060e-04   1.13553e-04   1.06930e-04
   8.94842e-05   6.64571e-05   4.19069e-05   1.76789e-05  -5.94615e-06  -2.95900e-05  -5.40018e-05
  -7.80652e-05  -9.77297e-05  -1.09264e-04  -1.13287e-04  -1.13686e-04  -1.13890e-04  -1.15607e-04
  -1.17806e-04  -1.15834e-04  -1.04969e-04  -8.59845e-05  -6.62132e-05  -5.36597e-05  -4.87700e-05
  -4.53646e-05  -3.85964e-05  -2.90656e-05  -2.02002e-05  -1.27707e-05  -2.80313e-06   1.50657e-05
   4.51964e-05   8.97512e-05   1.46107e-04   2.04531e-04   2.50663e-04   2.72691e-04   2.67895e-04
   2.42910e-04   2.07606e-04   1.68209e-04   1.24588e-04   7.39209e-05   1.67619e-05  -4.13770e-05
  -9.23801e-05  -1.29738e-04  -1.51322e-04  -1.59650e-04  -1.59506e-04  -1.53833e-04  -1.42134e-04
  -1.23372e-04  -9.95942e-05  -7.58610e-05  -5.70218e-05  -4.49587e-05  -3.87879e-05  -3.67054e-05
  -3.62528e-05  -3.41605e-05  -2.72783e-05  -1.40074e-05   4.65297e-06   2.44791e-05   3.96392e-05
   4.63513e-05   4.51830e-05   3.99259e-05   3.37216e-05   2.70302e-05   1.85895e-05   8.07216e-06
  -3.41607e-06  -1.36367e-05  -1.88615e-05  -1.65339e-05  -8.69713e-06  -1.36698e-06   1.00819e-07
  -4.05370e-06  -7.72948e-06  -5.03795e-06   4.48028e-06   1.74574e-05   3.00666e-05   3.78285e-05
   3.68939e-05   2.79243e-05   1.72068e-05   1.21640e-05   1.28460e-05   1.09299e-05  -9.21651e-07
  -2.10693e-05  -3.99361e-05  -4.72531e-05  -3.95396e-05  -2.12560e-05   4.66436e-07   2.15552e-05
   4.20901e-05   6.30145e-05   8.30585e-05   9.78548e-05   1.01719e-04   9.21093e-05   7.32584e-05
   5.45801e-05   4.41317e-05   4.21016e-05   4.02654e-05   2.86711e-05   3.10432e-06  -3.20706e-05
  -6.68889e-05  -9.31550e-05  -1.08120e-04  -1.10800e-04  -1.01178e-04  -7.95923e-05  -4.96363e-05
  -2.32797e-05  -9.06137e-06  -1.09072e-05  -2.52225e-05  -4.23332e-05  -5.47970e-05  -6.15344e-05
  -6.71082e-05  -7.64885e-05  -8.91581e-05  -9.88542e-05  -9.79443e-05  -8.10878e-05  -4.78503e-05
  -5.55757e-06   3.14701e-05   5.11281e-05   5.32970e-05   4.87230e-05   4.67147e-05   5.53075e-05
   7.36641e-05   8.54865e-05   9.06827e-05   9.82556e-05   1.13385e-04   1.36076e-04   1.50458e-04
   1.38412e-04   9.68438e-05   4.16077e-05  -5.88179e-06  -2.86009e-05  -1.79822e-05   2.22196e-05
   6.91760e-05   9.04992e-05   6.92119e-05   2.23689e-05  -1.42986e-05  -2.69960e-05  -3.25686e-05
  -5.46949e-05  -9.67371e-05  -1.46142e-04  -1.88689e-04  -2.12726e-04  -2.10250e-04  -1.86411e-04
  -1.53732e-04  -1.13997e-04  -5.75950e-05   1.37481e-05   7.70198e-05   1.15976e-04   1.33845e-04
   1.33265e-04   1.18218e-04   1.02792e-04   8.99509e-05   5.88304e-05   1.05905e-05  -2.42543e-05
  -2.59809e-05  -7.27030e-06   1.29259e-05   2.27437e-05   2.24408e-05   2.12138e-05   2.03770e-05
   1.75828e-05   8.75278e-06  -8.03730e-06  -2.03559e-05  -1.63260e-05  -1.04747e-05  -1.63871e-05
  -2.04961e-05  -9.44436e-06   1.02661e-05   2.29026e-05   2.28659e-05   9.16861e-06  -1.70894e-05
  -4.41877e-05  -6.40155e-05  -8.11478e-05  -9.43306e-05  -1.00048e-04  -1.07713e-04  -1.20324e-04
  -1.26111e-04  -1.17710e-04  -9.39564e-05  -5.18851e-05   8.88880e-07   4.90035e-05   8.92792e-05
   1.27319e-04   1.58693e-04   1.82539e-04   1.98541e-04   2.05049e-04   2.03705e-04   1.93174e-04
   1.70120e-04   1.41956e-04   1.13087e-04   7.25367e-05   2.36268e-05  -1.77382e-05  -5.01904e-05
  -7.35367e-05  -8.44400e-05  -8.77490e-05  -8.49097e-05  -7.43225e-05  -7.29699e-05  -8.99387e-05
  -1.10629e-04  -1.24834e-04  -1.25938e-04  -1.17279e-04  -1.15522e-04  -1.24092e-04  -1.34707e-04
  -1.36812e-04  -1.21178e-04  -9.63896e-05  -7.32797e-05  -5.46783e-05  -3.30781e-05  -2.59889e-06
   3.74704e-05   7.70786e-05   1.08533e-04   1.37555e-04   1.58327e-04   1.63305e-04   1.51823e-04
   1.31024e-04   1.12676e-04   9.40511e-05   6.98473e-05   4.00749e-05   5.76135e-06  -1.91288e-05
  -2.28818e-05  -8.01201e-06   1.63304e-05   3.91153e-05   4.85050e-05   3.60892e-05   8.86074e-06
