#depth variance  VR       nsta
  8  4.818e-10  3.705e+01   4
#mxx        mxy        mxz        myy        myz        mzz
 1.356e+21 -5.250e+21 -1.039e+21 -7.134e+20  7.712e+20 -6.422e+20
#st1 rk1 dp1 st2 rk2 dp2
276   9  83 185 173  82
#pdc pclvd piso
 70  30   0

#filename
TD002.data
#dt   npts  dist   Az   Zcor VR
1.000  150 206.0 123.0   15  6.493e+01
#data T          R          Z    synth T          R          Z
-1.411e-06  1.853e-05  1.078e-05  6.288e-07 -1.680e-07  5.065e-08
 2.107e-06  1.247e-05  8.468e-06  3.520e-07 -1.440e-07  5.062e-08
 4.461e-06  6.401e-06  7.159e-06  3.441e-08 -1.135e-07  4.485e-08
 6.609e-06  4.912e-07  6.462e-06 -2.874e-07 -7.493e-08  3.609e-08
 8.423e-06 -5.021e-06  6.090e-06 -5.760e-07 -3.072e-08  2.665e-08
 1.032e-05 -9.009e-06  6.179e-06 -7.975e-07  1.835e-08  1.553e-08
 1.212e-05 -1.149e-05  6.170e-06 -9.266e-07  7.039e-08  4.702e-09
 1.215e-05 -1.351e-05  5.220e-06 -9.495e-07  1.213e-07 -6.846e-09
 9.471e-06 -1.469e-05  4.246e-06 -8.658e-07  1.687e-07 -2.003e-08
 5.428e-06 -1.365e-05  4.916e-06 -6.883e-07  2.087e-07 -3.407e-08
 2.011e-06 -1.059e-05  6.195e-06 -4.408e-07  2.383e-07 -4.986e-08
-1.337e-07 -6.089e-06  6.915e-06 -1.573e-07  2.560e-07 -6.603e-08
-8.685e-07 -6.502e-09  7.777e-06  1.228e-07  2.608e-07 -8.161e-08
 6.098e-08  6.624e-06  8.148e-06  3.594e-07  2.538e-07 -9.643e-08
 1.586e-06  1.198e-05  6.612e-06  5.181e-07  2.369e-07 -1.090e-07
 2.053e-06  1.451e-05  3.964e-06  5.744e-07  2.123e-07 -1.188e-07
 1.789e-06  1.278e-05  1.016e-06  5.180e-07  1.826e-07 -1.251e-07
 1.021e-06  6.699e-06 -3.028e-06  3.559e-07  1.502e-07 -1.276e-07
-8.076e-07 -2.381e-06 -7.537e-06  1.131e-07  1.173e-07 -1.264e-07
-3.006e-06 -1.296e-05 -1.110e-05 -1.707e-07  8.529e-08 -1.211e-07

#filename
RDEA.data
#dt   npts  dist   Az   Zcor VR
1.000  150 258.0  24.0   14  3.295e+01
#data T          R          Z    synth T          R          Z
 1.442e-05 -6.975e-06  2.191e-06  1.442e-06 -8.109e-08 -3.873e-07
 1.489e-05 -8.318e-06  2.711e-06  1.374e-06 -2.448e-08 -3.571e-07
 1.477e-05 -1.094e-05  2.204e-06  1.301e-06  2.598e-08 -3.080e-07
 1.370e-05 -1.295e-05  1.792e-06  1.224e-06  7.126e-08 -2.415e-07
 1.174e-05 -1.265e-05  2.686e-06  1.141e-06  1.136e-07 -1.602e-07
 9.158e-06 -1.009e-05  4.983e-06  1.047e-06  1.556e-07 -6.751e-08
 6.149e-06 -6.696e-06  7.518e-06  9.380e-07  1.994e-07  3.248e-08
 2.723e-06 -3.933e-06  8.730e-06  8.081e-07  2.458e-07  1.358e-07
-1.060e-06 -2.102e-06  7.931e-06  6.527e-07  2.941e-07  2.385e-07
-4.892e-06 -5.056e-07  5.624e-06  4.673e-07  3.418e-07  3.369e-07
-8.389e-06  1.585e-06  2.916e-06  2.480e-07  3.851e-07  4.280e-07
-1.128e-05  4.306e-06  8.621e-07 -7.611e-09  4.203e-07  5.097e-07
-1.342e-05  7.157e-06  5.737e-08 -2.993e-07  4.449e-07  5.816e-07
-1.473e-05  9.421e-06  6.062e-07 -6.231e-07  4.598e-07  6.458e-07
-1.506e-05  1.075e-05  2.253e-06 -9.710e-07  4.712e-07  7.074e-07
-1.430e-05  1.124e-05  4.305e-06 -1.332e-06  4.925e-07  7.738e-07
-1.259e-05  1.103e-05  5.744e-06 -1.693e-06  5.438e-07  8.539e-07
-1.056e-05  1.003e-05  5.673e-06 -2.043e-06  6.504e-07  9.554e-07
-8.991e-06  8.269e-06  3.820e-06 -2.376e-06  8.381e-07  1.082e-06
-8.269e-06  6.367e-06  6.873e-07 -2.687e-06  1.126e-06  1.228e-06
-8.028e-06  5.249e-06 -2.916e-06 -2.981e-06  1.518e-06  1.376e-06
-7.650e-06  5.279e-06 -6.482e-06 -3.262e-06  1.993e-06  1.496e-06
-6.858e-06  5.852e-06 -9.828e-06 -3.536e-06  2.493e-06  1.539e-06
-5.745e-06  6.003e-06 -1.288e-05 -3.804e-06  2.929e-06  1.447e-06
-4.443e-06  5.069e-06 -1.548e-05 -4.062e-06  3.172e-06  1.159e-06
-2.944e-06  2.928e-06 -1.733e-05 -4.292e-06  3.078e-06  6.234e-07
-1.338e-06 -2.100e-07 -1.815e-05 -4.464e-06  2.504e-06 -1.848e-07
-4.288e-09 -3.991e-06 -1.757e-05 -4.531e-06  1.349e-06 -1.244e-06
 7.964e-07 -7.831e-06 -1.501e-05 -4.435e-06 -4.043e-07 -2.469e-06
 1.231e-06 -1.128e-05 -1.032e-05 -4.112e-06 -2.643e-06 -3.700e-06
 1.664e-06 -1.436e-05 -4.508e-06 -3.504e-06 -5.096e-06 -4.711e-06
 2.472e-06 -1.696e-05  9.182e-07 -2.575e-06 -7.374e-06 -5.286e-06
 3.776e-06 -1.844e-05  5.130e-06 -1.322e-06 -9.098e-06 -5.308e-06
 5.266e-06 -1.793e-05  8.534e-06  2.127e-07 -9.980e-06 -4.752e-06
 6.217e-06 -1.520e-05  1.155e-05  1.941e-06 -9.758e-06 -3.622e-06
 6.013e-06 -1.081e-05  1.386e-05  3.725e-06 -8.252e-06 -2.031e-06
 4.957e-06 -5.418e-06  1.497e-05  5.402e-06 -5.534e-06 -2.641e-07
 3.786e-06  2.354e-07  1.433e-05  6.814e-06 -1.983e-06  1.319e-06
 3.033e-06  5.409e-06  1.241e-05  7.837e-06  1.805e-06  2.404e-06
 2.852e-06  9.665e-06  1.002e-05  8.405e-06  5.143e-06  2.785e-06
 2.968e-06  1.237e-05  8.126e-06  8.528e-06  7.437e-06  2.431e-06
 3.255e-06  1.297e-05  7.078e-06  8.298e-06  8.387e-06  1.502e-06
 3.955e-06  1.088e-05  6.534e-06  7.879e-06  8.070e-06  3.046e-07
 5.405e-06  6.036e-06  5.582e-06  7.490e-06  6.877e-06 -7.945e-07
 7.602e-06 -5.109e-07  3.273e-06  7.368e-06  5.339e-06 -1.494e-06
 1.025e-05 -6.785e-06 -5.215e-07  7.745e-06  3.912e-06 -1.666e-06
 1.309e-05 -1.093e-05 -4.708e-06  8.808e-06  2.806e-06 -1.371e-06
 1.591e-05 -1.232e-05 -7.469e-06  1.067e-05  1.956e-06 -7.861e-07
 1.846e-05 -1.168e-05 -7.617e-06  1.333e-05  1.166e-06 -9.754e-08
 2.037e-05 -1.017e-05 -5.521e-06  1.662e-05  3.276e-07  5.913e-07
 2.144e-05 -8.295e-06 -3.083e-06  2.011e-05 -4.645e-07  1.258e-06
 2.172e-05 -6.188e-06 -2.454e-06  2.310e-05 -9.948e-07  1.885e-06
 2.128e-05 -4.032e-06 -4.417e-06  2.461e-05 -1.131e-06  2.385e-06
 1.995e-05 -1.994e-06 -7.596e-06  2.347e-05 -9.624e-07  2.623e-06
 1.715e-05 -2.786e-07 -9.594e-06  1.853e-05 -7.684e-07  2.540e-06
 1.178e-05  1.169e-06 -8.762e-06  8.946e-06 -8.252e-07  2.247e-06
 2.852e-06  2.704e-06 -5.052e-06 -5.511e-06 -1.206e-06  2.031e-06
-9.761e-06  4.787e-06  6.177e-07 -2.424e-05 -1.733e-06  2.248e-06
-2.490e-05  8.066e-06  7.200e-06 -4.575e-05 -2.063e-06  3.125e-06
-4.050e-05  1.327e-05  1.383e-05 -6.760e-05 -1.826e-06  4.564e-06
-5.408e-05  2.041e-05  1.992e-05 -8.651e-05 -8.489e-07  6.120e-06
-6.310e-05  2.851e-05  2.470e-05 -9.893e-05  6.415e-07  7.248e-06
-6.588e-05  3.562e-05  2.736e-05 -1.017e-04  2.090e-06  7.658e-06
-6.236e-05  3.973e-05  2.758e-05 -9.243e-05  2.976e-06  7.453e-06
-5.260e-05  4.018e-05  2.501e-05 -7.005e-05  3.013e-06  6.949e-06
-3.648e-05  3.729e-05  1.879e-05 -3.592e-05  2.029e-06  6.299e-06
-1.455e-05  3.100e-05  8.637e-06  5.972e-06 -1.146e-07  5.283e-06
 1.124e-05  2.030e-05 -5.541e-06  5.002e-05 -3.345e-06  3.520e-06
 3.631e-05  4.786e-06 -2.184e-05  8.970e-05 -7.244e-06  7.599e-07
 5.557e-05 -1.415e-05 -3.649e-05  1.179e-04 -1.114e-05 -3.046e-06
 6.401e-05 -3.425e-05 -4.686e-05  1.286e-04 -1.421e-05 -7.744e-06
 5.952e-05 -5.289e-05 -5.140e-05  1.188e-04 -1.559e-05 -1.296e-05
 4.362e-05 -6.625e-05 -5.159e-05  9.006e-05 -1.459e-05 -1.804e-05
 2.014e-05 -7.031e-05 -4.933e-05  4.894e-05 -1.094e-05 -2.216e-05
-4.900e-06 -6.322e-05 -4.520e-05  5.580e-06 -4.840e-06 -2.439e-05
-2.404e-05 -4.500e-05 -3.964e-05 -2.947e-05  2.946e-06 -2.405e-05
-3.256e-05 -1.857e-05 -3.276e-05 -4.883e-05  1.121e-05 -2.080e-05
-2.981e-05  9.508e-06 -2.351e-05 -5.061e-05  1.850e-05 -1.472e-05
-1.931e-05  3.381e-05 -1.112e-05 -3.870e-05  2.337e-05 -6.384e-06
-7.118e-06  4.911e-05  4.971e-06 -2.105e-05  2.476e-05  3.114e-06
 1.506e-06  5.198e-05  2.285e-05 -6.359e-06  2.229e-05  1.228e-05
 4.845e-06  4.482e-05  3.877e-05  7.186e-08  1.641e-05  1.949e-05
 4.947e-06  3.152e-05  4.913e-05 -1.494e-06  8.353e-06  2.345e-05
 5.757e-06  1.725e-05  5.217e-05 -6.377e-06 -1.719e-07  2.352e-05
 9.608e-06  4.505e-06  4.865e-05 -9.138e-06 -7.392e-06  1.999e-05
 1.544e-05 -6.735e-06  4.134e-05 -7.275e-06 -1.197e-05  1.402e-05
 1.961e-05 -1.692e-05  3.259e-05 -2.534e-06 -1.340e-05  7.340e-06
 1.910e-05 -2.570e-05  2.421e-05  1.024e-06 -1.211e-05  1.622e-06
 1.403e-05 -3.077e-05  1.761e-05  6.148e-07 -9.252e-06 -2.080e-06
 7.276e-06 -3.100e-05  1.280e-05 -2.987e-06 -6.224e-06 -3.676e-06
 1.897e-06 -2.606e-05  8.842e-06 -6.382e-06 -4.012e-06 -3.914e-06
-7.130e-07 -1.727e-05  5.274e-06 -6.740e-06 -2.798e-06 -3.826e-06
-1.354e-06 -7.622e-06  1.983e-06 -4.238e-06 -2.043e-06 -4.035e-06
-1.857e-06 -2.233e-07 -1.093e-06 -1.490e-06 -1.065e-06 -4.408e-06
-3.751e-06  3.254e-06 -3.214e-06 -6.818e-07  3.096e-07 -4.339e-06
-6.821e-06  4.002e-06 -3.643e-06 -1.486e-06  1.579e-06 -3.443e-06
-9.421e-06  4.610e-06 -1.621e-06 -1.867e-06  2.090e-06 -2.040e-06
-9.524e-06  6.869e-06  2.647e-06 -6.628e-07  1.749e-06 -8.861e-07
-6.772e-06  9.547e-06  7.281e-06  1.165e-06  1.127e-06 -4.164e-07
-3.127e-06  1.041e-05  1.052e-05  1.946e-06  8.124e-07 -3.649e-07
-8.587e-07  7.770e-06  1.175e-05  1.424e-06  8.189e-07 -2.186e-07
-7.180e-07  3.077e-06  1.096e-05  8.642e-07  7.679e-07  1.244e-07
-1.424e-06 -7.946e-07  7.430e-06  1.194e-06  5.020e-07  3.727e-07
-1.373e-06 -1.505e-06  6.041e-07  1.847e-06  2.279e-07  3.778e-07
 1.299e-07  8.936e-07 -8.095e-06  1.799e-06  1.121e-07  3.092e-07
 2.184e-06  3.503e-06 -1.613e-05  1.102e-06  7.215e-08  3.073e-07
 3.024e-06  3.992e-06 -2.137e-05  6.532e-07  1.003e-08  3.050e-07
 1.924e-06  2.525e-06 -2.323e-05  7.531e-07 -3.827e-08  2.489e-07
 3.009e-07  2.195e-06 -2.236e-05  7.775e-07 -4.703e-08  2.001e-07
 2.666e-07  4.093e-06 -2.055e-05  3.383e-07 -6.019e-08  1.754e-07
 2.216e-06  6.411e-06 -1.913e-05 -1.116e-07 -8.061e-08  1.262e-07
 4.627e-06  6.569e-06 -1.793e-05 -1.391e-07 -7.678e-08  6.426e-08
 5.340e-06  3.420e-06 -1.541e-05 -2.560e-08 -6.540e-08  2.677e-08
 4.034e-06 -6.810e-07 -1.033e-05 -1.396e-07 -6.528e-08 -7.848e-09
 2.385e-06 -3.009e-06 -4.831e-06 -2.736e-07 -5.277e-08 -5.476e-08
 2.245e-06 -2.752e-06 -2.205e-06 -1.261e-07 -2.452e-08 -8.828e-08
 3.769e-06 -2.058e-06 -3.827e-06  1.275e-07 -2.063e-09 -1.105e-07
 4.791e-06 -2.561e-06 -7.834e-06  2.432e-07  2.248e-08 -1.382e-07
 3.421e-06 -3.776e-06 -1.149e-05  3.566e-07  5.931e-08 -1.568e-07
 7.437e-08 -3.804e-06 -1.346e-05  6.066e-07  9.360e-08 -1.611e-07
-3.387e-06 -1.948e-06 -1.381e-05  8.265e-07  1.240e-07 -1.655e-07
-6.101e-06  1.495e-06 -1.239e-05  9.043e-07  1.590e-07 -1.643e-07
-8.612e-06  5.212e-06 -8.530e-06  9.464e-07  1.897e-07 -1.534e-07
-1.156e-05  7.502e-06 -2.854e-06  9.622e-07  2.120e-07 -1.444e-07
-1.428e-05  7.954e-06  3.520e-06  8.466e-07  2.303e-07 -1.343e-07
-1.564e-05  8.047e-06  8.858e-06  6.260e-07  2.389e-07 -1.185e-07
-1.533e-05  9.184e-06  1.253e-05  3.753e-07  2.351e-07 -1.043e-07
-1.430e-05  1.041e-05  1.490e-05  8.388e-08  2.230e-07 -8.955e-08
-1.441e-05  9.929e-06  1.676e-05 -2.321e-07  1.996e-07 -7.119e-08
-1.596e-05  8.663e-06  1.880e-05 -5.079e-07  1.653e-07 -5.508e-08
-1.650e-05  8.572e-06  1.989e-05 -7.185e-07  1.251e-07 -3.947e-08
-1.357e-05  9.606e-06  1.785e-05 -8.507e-07  7.871e-08 -2.249e-08
-8.129e-06  9.621e-06  1.282e-05 -8.779e-07  2.943e-08 -7.584e-09
-3.081e-06  7.955e-06  7.792e-06 -7.961e-07 -1.762e-08  8.453e-09
-1.317e-07  5.687e-06  5.279e-06 -6.201e-07 -6.156e-08  2.675e-08
 1.939e-06  3.278e-06  4.997e-06 -3.706e-07 -9.891e-08  4.431e-08
 5.144e-06  3.234e-07  4.298e-06 -8.047e-08 -1.270e-07  6.269e-08
 9.636e-06 -3.708e-06  2.227e-06  2.088e-07 -1.467e-07  8.080e-08
 1.371e-05 -8.377e-06  4.850e-07  4.559e-07 -1.571e-07  9.652e-08
 1.588e-05 -1.255e-05  6.791e-07  6.243e-07 -1.584e-07  1.109e-07
 1.683e-05 -1.445e-05  2.687e-06  6.881e-07 -1.530e-07  1.222e-07
 1.827e-05 -1.420e-05  4.241e-06  6.364e-07 -1.418e-07  1.301e-07
 2.033e-05 -1.428e-05  3.353e-06  4.754e-07 -1.276e-07  1.361e-07
 2.145e-05 -1.640e-05  4.501e-07  2.290e-07 -1.127e-07  1.391e-07
 2.102e-05 -1.969e-05 -2.335e-06 -6.328e-08 -9.824e-08  1.397e-07
 2.010e-05 -2.174e-05 -3.619e-06 -3.530e-07 -8.621e-08  1.375e-07
 1.994e-05 -2.078e-05 -3.984e-06 -5.919e-07 -7.676e-08  1.315e-07
 2.030e-05 -1.807e-05 -4.262e-06 -7.418e-07 -6.908e-08  1.222e-07
 2.000e-05 -1.591e-05 -4.526e-06 -7.810e-07 -6.246e-08  1.096e-07
 1.859e-05 -1.452e-05 -5.109e-06 -7.066e-07 -5.494e-08  9.351e-08

#filename
NBC4.data
#dt   npts  dist   Az   Zcor VR
1.000  150 270.0 300.0   10  4.743e+00
#data T          R          Z    synth T          R          Z
-9.581e-06 -4.029e-06  3.761e-06 -1.032e-06  1.420e-07  7.739e-07
-6.149e-06 -3.443e-06  9.294e-07 -1.012e-06  2.391e-07  7.334e-07
-2.304e-06 -3.045e-06 -1.329e-06 -9.822e-07  3.059e-07  6.717e-07
 1.630e-07 -2.767e-06 -2.612e-06 -9.450e-07  3.354e-07  5.874e-07
 5.245e-07 -2.917e-06 -3.505e-06 -9.025e-07  3.261e-07  4.794e-07
-1.727e-07 -3.623e-06 -4.586e-06 -8.541e-07  2.797e-07  3.481e-07
-3.156e-07 -4.331e-06 -5.655e-06 -7.973e-07  2.004e-07  1.954e-07
 5.775e-07 -4.306e-06 -5.867e-06 -7.276e-07  9.385e-08  2.528e-08
 1.620e-06 -3.664e-06 -4.724e-06 -6.400e-07 -3.263e-08 -1.567e-07
 1.826e-06 -3.381e-06 -2.885e-06 -5.293e-07 -1.703e-07 -3.438e-07
 1.050e-06 -4.076e-06 -1.760e-06 -3.919e-07 -3.092e-07 -5.290e-07
-2.606e-07 -5.129e-06 -1.877e-06 -2.265e-07 -4.391e-07 -7.051e-07
-1.485e-06 -5.217e-06 -2.039e-06 -3.449e-08 -5.496e-07 -8.647e-07
-2.073e-06 -3.720e-06 -7.004e-07  1.803e-07 -6.316e-07 -1.001e-06
-1.917e-06 -1.168e-06  2.120e-06  4.119e-07 -6.793e-07 -1.109e-06
-1.602e-06  1.549e-06  4.734e-06  6.539e-07 -6.921e-07 -1.191e-06
-1.547e-06  3.600e-06  5.430e-06  8.993e-07 -6.776e-07 -1.250e-06
-1.165e-06  4.389e-06  3.739e-06  1.142e-06 -6.538e-07 -1.301e-06
 6.500e-07  4.044e-06  2.820e-07  1.376e-06 -6.505e-07 -1.359e-06
 4.386e-06  3.509e-06 -3.758e-06  1.599e-06 -7.076e-07 -1.440e-06
 9.258e-06  3.951e-06 -7.008e-06  1.810e-06 -8.712e-07 -1.558e-06
 1.355e-05  5.627e-06 -8.339e-06  2.013e-06 -1.186e-06 -1.718e-06
 1.565e-05  7.532e-06 -7.828e-06  2.213e-06 -1.684e-06 -1.912e-06
 1.493e-05  8.755e-06 -7.089e-06  2.414e-06 -2.370e-06 -2.111e-06
 1.178e-05  9.761e-06 -7.773e-06  2.621e-06 -3.206e-06 -2.263e-06
 7.520e-06  1.153e-05 -9.645e-06  2.830e-06 -4.095e-06 -2.292e-06
 3.884e-06  1.380e-05 -1.053e-05  3.033e-06 -4.874e-06 -2.100e-06
 1.927e-06  1.507e-05 -8.360e-06  3.211e-06 -5.322e-06 -1.587e-06
 1.400e-06  1.401e-05 -2.833e-06  3.336e-06 -5.176e-06 -6.621e-07
 1.457e-06  1.037e-05  4.726e-06  3.373e-06 -4.182e-06  7.193e-07
 1.609e-06  4.486e-06  1.239e-05  3.280e-06 -2.151e-06  2.530e-06
 2.191e-06 -3.029e-06  1.845e-05  3.017e-06  9.580e-07  4.638e-06
 4.052e-06 -1.149e-05  2.183e-05  2.551e-06  4.969e-06  6.790e-06
 7.366e-06 -2.010e-05  2.224e-05  1.864e-06  9.459e-06  8.651e-06
 1.086e-05 -2.767e-05  2.006e-05  9.608e-07  1.379e-05  9.846e-06
 1.283e-05 -3.271e-05  1.596e-05 -1.280e-07  1.716e-05  9.992e-06
 1.256e-05 -3.352e-05  1.061e-05 -1.342e-06  1.864e-05  8.806e-06
 1.037e-05 -2.914e-05  4.814e-06 -2.591e-06  1.762e-05  6.358e-06
 6.617e-06 -2.061e-05 -5.996e-07 -3.773e-06  1.403e-05  3.094e-06
 1.056e-06 -1.017e-05 -5.104e-06 -4.789e-06  8.362e-06 -3.973e-07
-6.816e-06  6.067e-07 -8.297e-06 -5.561e-06  1.425e-06 -3.493e-06
-1.612e-05  1.069e-05 -9.885e-06 -6.046e-06 -5.664e-06 -5.575e-06
-2.458e-05  1.938e-05 -1.016e-05 -6.244e-06 -1.166e-05 -6.215e-06
-2.989e-05  2.567e-05 -9.306e-06 -6.204e-06 -1.553e-05 -5.352e-06
-3.123e-05  2.833e-05 -7.056e-06 -6.014e-06 -1.673e-05 -3.352e-06
-2.937e-05  2.651e-05 -2.990e-06 -5.795e-06 -1.543e-05 -9.241e-07
-2.561e-05  2.048e-05  2.679e-06 -5.683e-06 -1.248e-05  1.130e-06
-2.152e-05  1.200e-05  8.079e-06 -5.814e-06 -9.071e-06  2.212e-06
-1.844e-05  3.550e-06  1.084e-05 -6.315e-06 -6.224e-06  2.128e-06
-1.697e-05 -2.608e-06  9.913e-06 -7.281e-06 -4.331e-06  1.106e-06
-1.635e-05 -5.858e-06  6.205e-06 -8.765e-06 -3.118e-06 -3.734e-07
-1.502e-05 -7.468e-06  2.047e-06 -1.073e-05 -2.015e-06 -1.847e-06
-1.219e-05 -9.043e-06 -6.488e-07 -1.302e-05 -6.667e-07 -3.049e-06
-8.681e-06 -1.048e-05 -1.687e-06 -1.527e-05  7.761e-07 -3.909e-06
-5.978e-06 -9.821e-06 -2.415e-06 -1.695e-05  1.799e-06 -4.399e-06
-4.637e-06 -5.346e-06 -4.111e-06 -1.734e-05  1.997e-06 -4.425e-06
-3.405e-06  2.004e-06 -6.650e-06 -1.566e-05  1.482e-06 -3.880e-06
 2.031e-07  8.722e-06 -8.837e-06 -1.120e-05  8.355e-07 -2.830e-06
 8.353e-06  1.182e-05 -9.803e-06 -3.531e-06  6.491e-07 -1.685e-06
 2.107e-05  1.154e-05 -1.018e-05  7.331e-06  1.134e-06 -1.195e-06
 3.580e-05  1.108e-05 -1.163e-05  2.088e-05  2.075e-06 -2.112e-06
 4.866e-05  1.342e-05 -1.546e-05  3.609e-05  2.995e-06 -4.680e-06
 5.722e-05  1.869e-05 -2.167e-05  5.135e-05  3.419e-06 -8.310e-06
 6.133e-05  2.418e-05 -2.830e-05  6.447e-05  3.214e-06 -1.180e-05
 6.177e-05  2.676e-05 -3.263e-05  7.312e-05  2.746e-06 -1.396e-05
 5.916e-05  2.447e-05 -3.304e-05  7.524e-05  2.620e-06 -1.421e-05
 5.281e-05  1.686e-05 -2.965e-05  6.920e-05  3.267e-06 -1.273e-05
 4.078e-05  4.479e-06 -2.385e-05  5.394e-05  4.823e-06 -1.013e-05
 2.281e-05 -1.185e-05 -1.680e-05  2.984e-05  7.227e-06 -6.716e-06
 1.600e-06 -3.146e-05 -6.077e-06 -7.344e-07  1.023e-05 -2.173e-06
-1.950e-05 -5.288e-05  9.593e-06 -3.413e-05  1.332e-05  3.869e-06
-3.911e-05 -7.135e-05  2.974e-05 -6.577e-05  1.568e-05  1.131e-05
-5.281e-05 -8.285e-05  5.218e-05 -9.022e-05  1.632e-05  1.949e-05
-5.641e-05 -8.351e-05  7.265e-05 -1.023e-04  1.427e-05  2.733e-05
-4.938e-05 -6.971e-05  8.809e-05 -9.871e-05  9.035e-06  3.344e-05
-3.390e-05 -4.197e-05  9.647e-05 -7.934e-05  9.321e-07  3.623e-05
-1.721e-05 -4.657e-06  9.454e-05 -4.817e-05 -8.872e-06  3.438e-05
-7.511e-06  3.545e-05  7.803e-05 -1.256e-05 -1.852e-05  2.752e-05
-8.625e-06  6.916e-05  4.578e-05  1.910e-05 -2.590e-05  1.652e-05
-1.838e-05  8.766e-05  1.449e-06  3.990e-05 -2.931e-05  3.347e-06
-3.002e-05  8.683e-05 -4.677e-05  4.639e-05 -2.792e-05 -9.480e-06
-3.697e-05  6.840e-05 -8.803e-05  3.967e-05 -2.204e-05 -1.951e-05
-3.449e-05  3.833e-05 -1.125e-04  2.509e-05 -1.317e-05 -2.501e-05
-2.244e-05  3.572e-06 -1.136e-04  1.008e-05 -3.665e-06 -2.543e-05
-4.393e-06 -2.849e-05 -9.272e-05  6.373e-07  4.079e-06 -2.167e-05
 1.295e-05 -4.957e-05 -5.858e-05 -1.237e-06  8.443e-06 -1.570e-05
 2.374e-05 -5.442e-05 -2.256e-05  2.143e-06  9.217e-06 -9.880e-06
 2.579e-05 -4.472e-05  7.029e-06  6.179e-06  7.631e-06 -5.942e-06
 2.150e-05 -2.772e-05  2.689e-05  7.111e-06  5.663e-06 -4.324e-06
 1.440e-05 -1.117e-05  3.699e-05  4.330e-06  4.948e-06 -4.113e-06
 7.187e-06  1.193e-06  3.898e-05  3.178e-07  5.873e-06 -3.725e-06
 1.273e-06  9.784e-06  3.557e-05 -1.654e-06  7.423e-06 -1.968e-06
-2.005e-06  1.599e-05  2.941e-05 -2.513e-07  7.939e-06  1.112e-06
-3.073e-06  2.110e-05  2.170e-05  2.959e-06  6.368e-06  4.235e-06
-3.262e-06  2.434e-05  1.260e-05  5.038e-06  3.142e-06  5.787e-06
-4.266e-06  2.347e-05  3.794e-06  4.312e-06 -4.333e-08  5.069e-06
-5.649e-06  1.713e-05 -2.072e-06  1.711e-06 -1.507e-06  2.928e-06
-5.829e-06  7.923e-06 -3.657e-06 -3.943e-07 -9.489e-07  1.122e-06
-3.576e-06  2.150e-06 -2.514e-06 -5.904e-07  3.298e-07  8.488e-07
 6.143e-07  3.510e-06 -1.392e-06  3.753e-07  6.814e-07  1.722e-06
 5.211e-06  9.260e-06 -2.585e-06  7.432e-07 -2.890e-07  2.284e-06
 8.795e-06  1.417e-05 -5.962e-06 -1.812e-07 -1.458e-06  1.619e-06
 1.086e-05  1.583e-05 -8.523e-06 -1.387e-06 -1.590e-06  3.113e-07
 1.210e-05  1.435e-05 -8.111e-06 -1.565e-06 -7.624e-07 -3.929e-07
 1.346e-05  1.166e-05 -5.579e-06 -7.156e-07 -8.247e-08 -1.523e-07
 1.474e-05  9.004e-06 -3.370e-06  9.937e-09 -1.612e-07  2.359e-07
 1.476e-05  5.604e-06 -2.784e-06 -1.156e-07 -4.919e-07  1.063e-07
 1.134e-05  3.864e-07 -2.697e-06 -5.649e-07 -4.347e-07 -2.540e-07
 4.551e-06 -5.879e-06 -1.504e-06 -4.870e-07 -1.194e-07 -3.131e-07
-2.445e-06 -9.578e-06  1.119e-06  5.202e-08  1.230e-08 -1.477e-07
-6.064e-06 -8.285e-06  3.810e-06  2.852e-07 -3.274e-08 -9.911e-08
-5.794e-06 -3.205e-06  5.350e-06 -5.232e-08 -6.202e-09 -1.327e-07
-4.467e-06  1.786e-06  5.543e-06 -4.138e-07  6.659e-08 -5.996e-08
-4.470e-06  2.923e-06  4.730e-06 -3.896e-07  4.976e-08  4.527e-08
-4.486e-06  1.968e-07  3.684e-06 -3.013e-07  4.713e-09  7.209e-08
-2.064e-06 -3.549e-06  3.101e-06 -5.500e-07  4.283e-09  1.077e-07
 2.424e-06 -5.387e-06  2.770e-06 -9.294e-07 -2.103e-08  1.919e-07
 5.520e-06 -5.750e-06  1.249e-06 -1.042e-06 -8.961e-08  2.334e-07
 4.668e-06 -7.064e-06 -2.355e-06 -9.705e-07 -1.369e-07  2.375e-07
 5.922e-07 -9.736e-06 -6.337e-06 -1.015e-06 -1.759e-07  2.705e-07
-2.386e-06 -1.128e-05 -8.137e-06 -1.097e-06 -2.387e-07  2.954e-07
-1.739e-06 -8.998e-06 -6.798e-06 -9.576e-07 -2.842e-07  2.843e-07
 2.076e-07 -4.641e-06 -4.750e-06 -6.591e-07 -3.025e-07  2.842e-07
 3.844e-09 -2.512e-06 -3.654e-06 -4.205e-07 -3.251e-07  2.873e-07
-2.161e-06 -4.665e-06 -2.328e-06 -2.038e-07 -3.340e-07  2.612e-07
-3.088e-06 -8.207e-06  2.981e-07  1.073e-07 -3.141e-07  2.344e-07
-7.298e-07 -9.795e-06  3.796e-06  4.051e-07 -2.918e-07  2.135e-07
 2.063e-06 -9.573e-06  7.064e-06  5.673e-07 -2.629e-07  1.729e-07
 1.837e-06 -1.008e-05  9.404e-06  6.552e-07 -2.128e-07  1.307e-07
