       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     700   1.00000  0.0000e+00
  -5.62866e-06  -3.75853e-06  -7.68545e-07   3.46569e-06   9.24459e-06   1.62761e-05   2.28193e-05
   2.63635e-05   2.55588e-05   2.11007e-05   1.52850e-05   1.05057e-05   7.29362e-06   4.14576e-06
  -4.86968e-07  -6.56800e-06  -1.24889e-05  -1.61246e-05  -1.62074e-05  -1.32232e-05  -9.46309e-06
  -7.56690e-06  -8.38222e-06  -1.04462e-05  -1.18655e-05  -1.19834e-05  -1.12814e-05  -1.06836e-05
  -1.08507e-05  -1.15542e-05  -1.13336e-05  -8.74836e-06  -4.55704e-06  -1.35433e-06  -4.80999e-07
  -5.72167e-07   5.77805e-07   3.57838e-06   7.20334e-06   1.00656e-05   1.19970e-05   1.40750e-05
   1.72794e-05   2.12482e-05   2.43892e-05   2.49391e-05   2.24470e-05   1.81557e-05   1.37416e-05
   1.00768e-05   7.01920e-06   3.72919e-06  -9.77722e-07  -7.56471e-06  -1.48711e-05  -2.04035e-05
  -2.18466e-05  -1.89316e-05  -1.39037e-05  -1.00233e-05  -9.37752e-06  -1.15867e-05  -1.41358e-05
  -1.41034e-05  -9.83910e-06  -2.22830e-06   5.82679e-06   1.13930e-05   1.28863e-05   1.05081e-05
   6.36269e-06   3.25149e-06   2.34101e-06   2.60015e-06   2.39233e-06   9.92519e-07  -1.16228e-06
  -3.05095e-06  -3.48434e-06  -1.64184e-06   2.19748e-06   6.51487e-06   9.00769e-06   7.56036e-06
   2.08570e-06  -4.51229e-06  -8.21039e-06  -7.35936e-06  -4.32804e-06  -3.42632e-06  -6.75923e-06
  -1.20893e-05  -1.48210e-05  -1.16643e-05  -2.87429e-06   7.49286e-06   1.35659e-05   1.19237e-05
   4.38392e-06  -3.54899e-06  -6.91011e-06  -4.63809e-06   5.71898e-07   4.82863e-06   5.84613e-06
   4.17291e-06   2.09487e-06   1.63102e-06   3.24746e-06   5.85759e-06   7.94122e-06   8.90116e-06
   8.92386e-06   7.85537e-06   5.31598e-06   1.85179e-06  -9.84779e-07  -1.97304e-06  -7.41941e-07
   2.68363e-06   7.42931e-06   1.11279e-05   1.10580e-05   6.50807e-06  -5.04133e-07  -6.79079e-06
  -1.02077e-05  -1.09541e-05  -1.06501e-05  -1.03802e-05  -9.99949e-06  -9.11777e-06  -8.11168e-06
  -7.44551e-06  -6.35009e-06  -3.38446e-06   9.56688e-07   3.24105e-06   2.86712e-07  -6.93016e-06
  -1.34079e-05  -1.43877e-05  -9.45291e-06  -2.37349e-06   2.34441e-06   2.80620e-06   4.91549e-07
  -1.16315e-06   5.90131e-07   5.41098e-06   9.87431e-06   1.03770e-05   6.33643e-06   6.63746e-07
  -2.41232e-06  -6.35239e-07   3.99135e-06   7.03960e-06   6.11046e-06   2.89572e-06   8.29640e-07
   1.46200e-06   3.63840e-06   5.89886e-06   7.58550e-06   7.41909e-06   4.36354e-06  -1.37504e-06
  -7.80105e-06  -1.17975e-05  -1.08932e-05  -5.08630e-06   2.90151e-06   1.01486e-05   1.40460e-05
   1.38823e-05   1.13090e-05   9.69649e-06   1.19103e-05   1.80778e-05   2.56867e-05   3.08270e-05
   3.13472e-05   2.85236e-05   2.51549e-05   2.27222e-05   2.00909e-05   1.35061e-05  -1.81975e-06
  -2.83426e-05  -6.39133e-05  -1.00969e-04  -1.28579e-04  -1.40398e-04  -1.32938e-04  -1.14692e-04
  -8.81475e-05  -4.76764e-05   2.32238e-06   6.07296e-05   1.22516e-04   1.68929e-04   1.84977e-04
   1.61720e-04   1.00234e-04   1.82767e-05  -6.22684e-05  -1.14132e-04  -1.21077e-04  -8.40026e-05
  -1.77714e-05   4.99760e-05   9.20966e-05   9.45561e-05   6.08551e-05   9.50464e-06  -3.20522e-05
  -4.30108e-05  -2.31265e-05   1.08206e-05   3.64170e-05   3.68039e-05   1.26977e-05  -1.89825e-05
  -3.73070e-05  -3.28648e-05  -1.28528e-05   5.86436e-06   8.72643e-06  -4.13549e-06  -1.97228e-05
  -2.47353e-05  -1.55267e-05  -1.82604e-06   3.28611e-06  -4.56926e-06  -1.71180e-05  -2.19330e-05
  -1.42388e-05  -2.16759e-06   5.37582e-06   6.77072e-06   7.77627e-06   1.11421e-05   1.31364e-05
   9.37022e-06   1.92317e-06  -3.47591e-06  -4.41583e-06  -2.81198e-06  -9.53136e-07   2.06905e-06
   5.87758e-06   4.15388e-06  -4.07074e-06  -8.43021e-06  -4.97719e-06   2.05724e-06   7.50140e-06
   6.61368e-06   5.25837e-07  -8.12285e-06  -1.81347e-05  -2.36146e-05  -1.87501e-05  -6.00536e-06
   4.51285e-06   7.30298e-06   6.44613e-06   6.10305e-06   6.66977e-06   9.94324e-06   1.54979e-05
   1.76885e-05   1.29028e-05   4.60091e-06  -1.77269e-06  -4.91884e-06  -4.80775e-06  -5.68431e-07
   4.81664e-06   6.67193e-06   6.58206e-06   5.50876e-06   1.49209e-06  -3.77735e-06  -8.30603e-06
  -1.00110e-05  -7.11847e-06  -6.71410e-07   5.79031e-06   9.59915e-06   8.59772e-06   4.36814e-06
   1.80303e-06   3.39692e-06   7.67024e-06   1.11281e-05   1.05847e-05   6.95695e-06   3.95884e-06
   2.71575e-06  -5.33284e-07  -7.21376e-06  -1.28290e-05  -1.36852e-05  -1.01933e-05  -3.87692e-06
   1.90840e-06   3.76679e-06   1.00697e-06  -4.90971e-06  -1.17013e-05  -1.63173e-05  -1.62010e-05
  -1.16740e-05  -6.52257e-06  -5.24294e-06  -8.67454e-06  -1.33605e-05  -1.66143e-05  -1.79744e-05
  -1.64984e-05  -1.12266e-05  -2.34688e-06   7.47240e-06   1.46814e-05   1.81550e-05   1.88609e-05
   1.73337e-05   1.44582e-05   1.16275e-05   1.04097e-05   1.13819e-05   1.25399e-05   1.16719e-05
   8.74014e-06   6.09703e-06   5.32954e-06   5.12189e-06   3.15678e-06  -1.23872e-06  -5.83042e-06
  -8.21880e-06  -7.83197e-06  -6.51996e-06  -6.19347e-06  -7.22912e-06  -9.33218e-06  -1.10785e-05
  -1.02840e-05  -6.18293e-06  -2.38477e-07   4.84067e-06   6.80919e-06   5.57698e-06   3.42626e-06
   2.70641e-06   3.84350e-06   5.91060e-06   7.37029e-06   6.66687e-06   4.03574e-06   1.44890e-06
   5.18369e-07   1.79577e-06   5.18238e-06   9.28058e-06   1.15943e-05   1.05759e-05   6.76724e-06
   2.10680e-06  -1.75269e-06  -5.30691e-06  -8.84486e-06  -1.10528e-05  -1.10988e-05  -9.36581e-06
  -7.42917e-06  -6.51862e-06  -6.60647e-06  -6.71181e-06  -5.58187e-06  -2.69729e-06   9.94874e-07
   3.37253e-06   2.26613e-06  -2.45036e-06  -8.37760e-06  -1.21721e-05  -1.20936e-05  -9.20856e-06
  -5.99576e-06  -4.65261e-06  -5.99523e-06  -9.22098e-06  -1.23529e-05  -1.27844e-05  -8.79985e-06
  -9.93130e-07   8.22192e-06   1.54218e-05   1.77262e-05   1.50796e-05   1.04494e-05   7.80544e-06
   9.53031e-06   1.39646e-05   1.64332e-05   1.39242e-05   7.71185e-06   1.65701e-06  -9.52802e-07
   6.37913e-07   4.39199e-06   7.25648e-06   7.37752e-06   5.03215e-06   2.25726e-06   1.70492e-06
   4.63277e-06   8.82927e-06   1.02837e-05   6.16076e-06  -2.68164e-06  -1.20477e-05  -1.75325e-05
  -1.72500e-05  -1.28066e-05  -7.39140e-06  -2.65735e-06   1.43902e-06   4.73875e-06   6.00717e-06
   3.49873e-06  -2.71161e-06  -9.28441e-06  -1.24281e-05  -1.09980e-05  -7.26257e-06  -4.64996e-06
  -5.13308e-06  -8.77782e-06  -1.29072e-05  -1.28869e-05  -6.28473e-06   4.18817e-06   1.27611e-05
   1.56070e-05   1.36273e-05   1.04811e-05   8.62376e-06   6.87700e-06   2.62351e-06  -3.71896e-06
  -8.50261e-06  -8.70685e-06  -5.11143e-06  -1.66901e-06  -2.44544e-06  -8.08036e-06  -1.45668e-05
  -1.63392e-05  -1.07462e-05  -1.67993e-07   9.78153e-06   1.46805e-05   1.37448e-05   9.31447e-06
   4.98645e-06   3.70468e-06   6.17725e-06   1.07608e-05   1.45760e-05   1.49026e-05   1.10416e-05
   4.87104e-06  -6.52112e-07  -2.78260e-06  -3.19992e-07   5.24784e-06   1.08574e-05   1.37110e-05
   1.23473e-05   6.81162e-06  -1.40697e-06  -9.65237e-06  -1.55678e-05  -1.82517e-05  -1.81612e-05
  -1.60514e-05  -1.29292e-05  -1.05085e-05  -1.00855e-05  -1.12142e-05  -1.24228e-05  -1.26275e-05
  -1.15344e-05  -9.12116e-06  -5.65279e-06  -2.05507e-06   2.85900e-09  -4.33431e-07  -1.92222e-06
  -1.86185e-06   8.37520e-07   5.10654e-06   8.84996e-06   1.07872e-05   1.16372e-05   1.31467e-05
   1.58741e-05   1.86608e-05   1.98807e-05   1.84989e-05   1.47491e-05   1.02172e-05   6.51417e-06
   3.57086e-06   4.14864e-07  -2.61772e-06  -3.56543e-06  -1.12579e-06   3.29570e-06   6.34125e-06
   5.73323e-06   2.09243e-06  -1.49148e-06  -2.52997e-06  -1.66768e-06  -1.94348e-06  -5.87334e-06
  -1.29153e-05  -1.98965e-05  -2.37497e-05  -2.32773e-05  -1.94030e-05  -1.46708e-05  -1.18652e-05
  -1.17841e-05  -1.25623e-05  -1.12465e-05  -6.43142e-06   5.80550e-07   6.92150e-06   1.01653e-05
   9.49982e-06   6.07356e-06   2.58263e-06   1.29337e-06   2.19189e-06   3.22124e-06   2.76524e-06
   1.35461e-06   1.17959e-06   3.84631e-06   9.34509e-06   1.64148e-05   2.31439e-05   2.78477e-05
   2.96476e-05   2.86641e-05   2.56260e-05   2.06458e-05   1.28985e-05   2.19516e-06  -9.61275e-06
  -1.95938e-05  -2.57421e-05  -2.79666e-05  -2.74716e-05  -2.58252e-05  -2.43487e-05  -2.34682e-05
  -2.23016e-05  -1.92614e-05  -1.33716e-05  -5.27590e-06   3.03522e-06   9.41075e-06   1.24966e-05
   1.22713e-05   9.95060e-06   6.95233e-06   4.35449e-06   3.02898e-06   3.57253e-06   6.02714e-06
