#depth variance  VR       nsta
 30  7.311e-10  3.054e+01   4
#mxx        mxy        mxz        myy        myz        mzz
 4.377e+20 -7.541e+21  5.337e+20 -1.059e+21  1.984e+21 -1.632e+21
#st1 rk1 dp1 st2 rk2 dp2
  4 -165  84 272  -7  75
#pdc pclvd piso
 80  11   9

#filename
TD002.data
#dt   npts  dist   Az   Zcor VR
1.000  180 206.0 123.0   68  5.296e+01
#data T          R          Z    synth T          R          Z
-8.815e-05  4.527e-05  1.339e-06 -1.044e-04  2.555e-06 -7.398e-06
-4.768e-05  4.130e-05  1.042e-05 -6.192e-05  2.020e-06 -2.712e-06
 2.322e-06  2.901e-05  1.855e-05 -1.157e-06  1.887e-06  1.145e-06
 6.073e-05  4.410e-06  2.944e-05  6.792e-05  2.678e-06  4.178e-06
 1.225e-04 -3.343e-05  3.979e-05  1.322e-04  4.046e-06  7.058e-06
 1.689e-04 -7.906e-05  4.948e-05  1.768e-04  5.158e-06  9.990e-06
 1.850e-04 -1.241e-04  5.955e-05  1.883e-04  5.356e-06  1.251e-05
 1.617e-04 -1.591e-04  6.547e-05  1.605e-04  4.217e-06  1.396e-05
 1.002e-04 -1.757e-04  6.226e-05  9.811e-05  1.708e-06  1.383e-05
 1.828e-05 -1.704e-04  4.796e-05  1.783e-05 -1.529e-06  1.190e-05
-6.227e-05 -1.405e-04  2.241e-05 -5.581e-05 -4.435e-06  8.351e-06
-1.141e-04 -9.033e-05 -1.242e-05 -9.875e-05 -6.074e-06  4.133e-06
-1.211e-04 -3.097e-05 -4.969e-05 -9.828e-05 -6.084e-06  6.547e-07
-8.400e-05  2.201e-05 -8.000e-05 -6.060e-05 -4.987e-06 -9.628e-07
-1.777e-05  5.433e-05 -9.327e-05 -8.166e-06 -3.970e-06 -6.507e-07
 4.998e-05  6.280e-05 -8.279e-05  3.218e-05 -4.138e-06  4.273e-07
 9.210e-05  5.305e-05 -5.040e-05  4.271e-05 -5.753e-06  4.896e-07
 9.456e-05  3.699e-05 -4.908e-06  2.354e-05 -7.865e-06 -1.797e-06
 6.086e-05  2.906e-05  3.766e-05 -8.480e-06 -8.652e-06 -6.353e-06
 9.505e-06  3.754e-05  6.156e-05 -3.112e-05 -6.467e-06 -1.142e-05
-3.205e-05  6.138e-05  6.043e-05 -3.171e-05 -1.123e-06 -1.431e-05
-4.301e-05  8.895e-05  3.988e-05 -1.475e-05  5.497e-06 -1.297e-05
-2.313e-05  1.057e-04  1.347e-05  3.474e-06  1.021e-05 -7.441e-06
 1.082e-05  1.008e-04 -5.073e-06  8.895e-06  1.048e-05 -3.280e-07
 3.642e-05  7.743e-05 -9.366e-06  6.233e-07  6.313e-06  4.617e-06
 3.680e-05  5.159e-05 -2.540e-06 -1.027e-05  7.024e-07  5.018e-06
 1.270e-05  4.030e-05  4.871e-06 -1.246e-05 -2.458e-06  1.748e-06
-1.898e-05  5.063e-05  5.138e-06 -5.069e-06 -1.464e-06 -1.654e-06
-3.731e-05  7.201e-05 -3.506e-07  3.086e-06  1.725e-06 -2.013e-06
-3.286e-05  8.367e-05 -5.996e-06  3.956e-06  3.429e-06  5.907e-07
-1.285e-05  7.008e-05 -5.436e-06 -1.310e-06  1.989e-06  3.130e-06
 5.864e-06  3.500e-05  1.280e-06 -5.090e-06 -7.098e-07  3.080e-06
 8.726e-06 -2.372e-06  6.944e-06 -3.011e-06 -1.775e-06  1.128e-06
-4.135e-06 -2.276e-05  5.099e-06  1.429e-06 -7.693e-07 -1.415e-07
-1.972e-05 -2.193e-05 -2.865e-06  2.471e-06  3.194e-07  2.867e-07
-2.474e-05 -1.520e-05 -1.114e-05 -2.309e-07  1.375e-07  1.037e-06
-1.553e-05 -2.106e-05 -1.267e-05 -2.056e-06 -5.451e-07  8.611e-07
-1.826e-06 -4.413e-05 -6.768e-06 -4.756e-07 -6.277e-07  2.631e-07
 3.286e-06 -7.082e-05  1.017e-06  1.806e-06 -3.077e-07  9.611e-08
-4.569e-06 -8.444e-05  4.725e-06  1.621e-06 -2.020e-07  1.578e-07
-1.712e-05 -8.231e-05  2.571e-06  5.105e-08 -2.183e-07  1.545e-08
-2.193e-05 -7.581e-05  1.610e-07  2.366e-08 -9.590e-08 -1.278e-07
-1.424e-05 -7.391e-05  1.835e-06  1.441e-06  6.419e-09 -8.784e-08
-2.168e-06 -7.514e-05  5.387e-06  1.896e-06 -3.615e-09 -9.325e-08
 5.376e-06 -7.243e-05  3.955e-06  1.007e-06  4.113e-08 -1.831e-07
 6.771e-06 -6.234e-05 -5.585e-06  6.561e-07  1.260e-07 -1.653e-07
 7.776e-06 -5.071e-05 -1.638e-05  1.343e-06  1.254e-07 -1.026e-07
 1.114e-05 -4.306e-05 -1.992e-05  1.609e-06  1.149e-07 -1.135e-07
 1.314e-05 -3.528e-05 -1.481e-05  1.028e-06  1.480e-07 -9.680e-08
 9.370e-06 -1.842e-05 -9.211e-06  7.436e-07  1.336e-07 -3.513e-08
 1.923e-06  4.301e-06 -9.590e-06  9.933e-07  8.850e-08 -2.838e-08
-3.476e-06  1.841e-05 -1.265e-05  8.680e-07  7.852e-08 -3.143e-08
-4.416e-06  1.985e-05 -1.213e-05  3.239e-07  5.432e-08  1.286e-09
-2.812e-06  2.240e-05 -8.961e-06  5.367e-08  7.617e-09  8.164e-09
-9.531e-07  3.580e-05 -7.770e-06 -4.897e-08 -9.060e-09  8.449e-09
 2.069e-06  5.069e-05 -7.316e-06 -3.972e-07 -2.065e-08  3.800e-08
 5.878e-06  5.703e-05 -2.205e-06 -7.228e-07 -4.329e-08  4.816e-08
 4.154e-06  5.377e-05  6.823e-06 -7.891e-07 -4.697e-08  4.492e-08
-4.071e-06  4.295e-05  1.351e-05 -8.236e-07 -5.126e-08  5.857e-08
-8.430e-06  2.844e-05  1.328e-05 -8.558e-07 -6.859e-08  6.102e-08
-4.977e-06  1.973e-05  6.238e-06 -7.398e-07 -7.664e-08  6.190e-08
 2.057e-06  2.077e-05 -1.258e-06 -5.506e-07 -8.636e-08  8.001e-08
 7.501e-06  2.529e-05 -3.408e-06 -3.566e-07 -1.007e-07  8.739e-08
 6.614e-06  2.713e-05 -2.210e-06 -1.090e-07 -1.044e-07  8.690e-08
 5.258e-07  2.691e-05  7.685e-07  1.759e-07 -1.099e-07  8.727e-08
-8.123e-06  2.776e-05  7.358e-06  4.555e-07 -1.186e-07  7.406e-08
-1.813e-05  2.707e-05  1.619e-05  7.185e-07 -1.226e-07  6.203e-08
-2.361e-05  2.099e-05  1.963e-05  9.371e-07 -1.314e-07  5.846e-08
-1.875e-05  1.206e-05  1.434e-05  1.073e-06 -1.402e-07  5.410e-08
-6.005e-06  4.722e-06  7.531e-06  1.103e-06 -1.431e-07  5.831e-08
 4.513e-06 -1.393e-06  4.904e-06  1.013e-06 -1.453e-07  6.473e-08
 7.303e-06 -6.686e-06  4.769e-06  8.080e-07 -1.403e-07  6.207e-08
 6.446e-06 -8.764e-06  5.703e-06  5.122e-07 -1.284e-07  5.432e-08
 6.103e-06 -8.801e-06  7.699e-06  1.624e-07 -1.132e-07  3.723e-08
 6.670e-06 -1.108e-05  8.662e-06 -2.001e-07 -9.005e-08  1.515e-08

#filename
RDEA.data
#dt   npts  dist   Az   Zcor VR
1.000  180 258.0  24.0   96  2.831e+01
#data T          R          Z    synth T          R          Z
 1.969e-05 -1.206e-05 -1.527e-05  3.137e-07  8.300e-08 -3.033e-07
 1.604e-05 -1.219e-05 -9.238e-06  3.008e-07  7.443e-08 -2.759e-07
 1.080e-05 -1.240e-05 -3.295e-06  2.722e-07  6.284e-08 -2.313e-07
 5.601e-06 -1.099e-05 -8.540e-07  2.252e-07  5.073e-08 -1.724e-07
 1.839e-06 -7.467e-06 -2.815e-06  1.585e-07  4.073e-08 -1.041e-07
 5.211e-07 -3.860e-06 -6.533e-06  7.449e-08  3.428e-08 -3.149e-08
 1.260e-06 -2.312e-06 -7.566e-06 -2.035e-08  3.074e-08  4.145e-08
 1.976e-06 -2.726e-06 -2.805e-06 -1.168e-07  2.763e-08  1.128e-07
 4.494e-07 -3.295e-06  7.182e-06 -2.062e-07  2.191e-08  1.820e-07
-3.793e-06 -3.294e-06  1.783e-05 -2.830e-07  1.154e-08  2.494e-07
-9.318e-06 -3.456e-06  2.306e-05 -3.452e-07 -3.608e-09  3.142e-07
-1.348e-05 -4.766e-06  1.997e-05 -3.942e-07 -2.188e-08  3.748e-07
-1.425e-05 -7.165e-06  1.032e-05 -4.330e-07 -4.067e-08  4.285e-07
-1.247e-05 -7.910e-06 -1.591e-06 -4.653e-07 -5.730e-08  4.727e-07
-1.159e-05 -2.952e-06 -1.128e-05 -4.934e-07 -6.937e-08  5.063e-07
-1.454e-05  8.544e-06 -1.537e-05 -5.175e-07 -7.511e-08  5.297e-07
-2.075e-05  2.187e-05 -1.272e-05 -5.354e-07 -7.400e-08  5.442e-07
-2.648e-05  2.974e-05 -5.368e-06 -5.439e-07 -6.749e-08  5.500e-07
-2.791e-05  2.757e-05  2.648e-06 -5.417e-07 -5.943e-08  5.448e-07
-2.426e-05  1.717e-05  7.319e-06 -5.313e-07 -5.595e-08  5.246e-07
-1.878e-05  6.110e-06  6.867e-06 -5.193e-07 -6.483e-08  4.852e-07
-1.597e-05  2.125e-06  3.084e-06 -5.136e-07 -9.383e-08  4.246e-07
-1.737e-05  6.923e-06  2.332e-07 -5.201e-07 -1.478e-07  3.438e-07
-2.024e-05  1.557e-05  1.681e-06 -5.376e-07 -2.254e-07  2.472e-07
-2.036e-05  2.120e-05  6.885e-06 -5.564e-07 -3.166e-07  1.432e-07
-1.553e-05  1.964e-05  1.171e-05 -5.589e-07 -4.046e-07  4.223e-08
-6.729e-06  1.146e-05  1.172e-05 -5.253e-07 -4.694e-07 -4.544e-08
 2.791e-06  1.153e-06  5.466e-06 -4.399e-07 -4.934e-07 -1.123e-07
 9.646e-06 -5.802e-06 -4.380e-06 -2.950e-07 -4.659e-07 -1.556e-07
 1.228e-05 -6.443e-06 -1.278e-05 -9.339e-08 -3.858e-07 -1.787e-07
 1.180e-05 -2.269e-06 -1.508e-05  1.522e-07 -2.630e-07 -1.900e-07
 1.104e-05  1.994e-06 -1.023e-05  4.203e-07 -1.175e-07 -2.015e-07
 1.205e-05  2.084e-06 -2.230e-06  6.840e-07  2.453e-08 -2.240e-07
 1.442e-05 -2.703e-06  2.804e-06  9.158e-07  1.367e-07 -2.640e-07
 1.600e-05 -9.119e-06  2.030e-06  1.093e-06  1.981e-07 -3.210e-07
 1.529e-05 -1.231e-05 -1.922e-06  1.202e-06  1.996e-07 -3.884e-07
 1.296e-05 -9.869e-06 -4.278e-06  1.240e-06  1.454e-07 -4.562e-07
 1.103e-05 -4.228e-06 -2.699e-06  1.220e-06  5.282e-08 -5.136e-07
 1.097e-05 -9.128e-07  1.374e-06  1.159e-06 -5.371e-08 -5.516e-07
 1.262e-05 -3.576e-06  4.577e-06  1.084e-06 -1.498e-07 -5.647e-07
 1.467e-05 -1.081e-05  4.267e-06  1.012e-06 -2.180e-07 -5.509e-07
 1.550e-05 -1.695e-05  5.924e-07  9.542e-07 -2.513e-07 -5.116e-07
 1.440e-05 -1.699e-05 -2.873e-06  9.066e-07 -2.510e-07 -4.500e-07
 1.191e-05 -1.119e-05 -2.110e-06  8.602e-07 -2.226e-07 -3.701e-07
 8.970e-06 -4.174e-06  3.502e-06  8.052e-07 -1.722e-07 -2.750e-07
 6.086e-06 -3.573e-07  1.061e-05  7.355e-07 -1.051e-07 -1.673e-07
 2.938e-06 -3.125e-07  1.453e-05  6.486e-07 -2.530e-08 -4.811e-08
-8.090e-07 -1.383e-06  1.313e-05  5.447e-07  6.427e-08  8.169e-08
-4.792e-06 -8.200e-07  7.749e-06  4.227e-07  1.614e-07  2.203e-07
-8.428e-06  2.204e-06  1.361e-06  2.789e-07  2.642e-07  3.643e-07
-1.144e-05  6.446e-06 -3.368e-06  1.068e-07  3.706e-07  5.083e-07
-1.381e-05  9.950e-06 -5.104e-06 -9.996e-08  4.785e-07  6.465e-07
-1.547e-05  1.185e-05 -3.710e-06 -3.448e-07  5.859e-07  7.733e-07
-1.596e-05  1.253e-05  2.765e-07 -6.250e-07  6.905e-07  8.838e-07
-1.457e-05  1.229e-05  5.319e-06 -9.311e-07  7.894e-07  9.731e-07
-1.130e-05  1.048e-05  9.045e-06 -1.249e-06  8.792e-07  1.037e-06
-7.573e-06  6.680e-06  9.416e-06 -1.561e-06  9.571e-07  1.074e-06
-5.464e-06  2.384e-06  6.119e-06 -1.856e-06  1.025e-06  1.088e-06
-5.852e-06  2.938e-07  9.015e-07 -2.123e-06  1.096e-06  1.090e-06
-7.462e-06  1.589e-06 -3.935e-06 -2.360e-06  1.197e-06  1.099e-06
-8.372e-06  4.643e-06 -7.414e-06 -2.569e-06  1.371e-06  1.132e-06
-7.859e-06  6.895e-06 -9.841e-06 -2.756e-06  1.666e-06  1.199e-06
-6.393e-06  6.807e-06 -1.198e-05 -2.929e-06  2.112e-06  1.292e-06
-4.488e-06  4.418e-06 -1.428e-05 -3.093e-06  2.698e-06  1.365e-06
-2.122e-06  5.338e-07 -1.660e-05 -3.253e-06  3.337e-06  1.336e-06
 4.830e-07 -3.966e-06 -1.871e-05 -3.402e-06  3.847e-06  1.082e-06
 2.191e-06 -7.843e-06 -1.968e-05 -3.522e-06  3.948e-06  4.620e-07
 2.212e-06 -1.059e-05 -1.744e-05 -3.575e-06  3.312e-06 -6.382e-07
 1.112e-06 -1.334e-05 -1.100e-05 -3.501e-06  1.655e-06 -2.234e-06
 9.539e-08 -1.686e-05 -2.686e-06 -3.228e-06 -1.114e-06 -4.169e-06
 4.517e-07 -1.998e-05  3.796e-06 -2.694e-06 -4.800e-06 -6.141e-06
 2.719e-06 -2.043e-05  6.884e-06 -1.856e-06 -9.001e-06 -7.826e-06
 6.098e-06 -1.754e-05  8.852e-06 -7.091e-07 -1.309e-05 -8.812e-06
 8.442e-06 -1.254e-05  1.175e-05  7.011e-07 -1.597e-05 -8.494e-06
 7.851e-06 -6.472e-06  1.486e-05  2.261e-06 -1.639e-05 -6.545e-06
 5.227e-06 -1.786e-07  1.661e-05  3.808e-06 -1.380e-05 -3.373e-06
 2.703e-06  5.668e-06  1.498e-05  5.184e-06 -8.578e-06  2.466e-07
 1.629e-06  1.129e-05  1.092e-05  6.272e-06 -1.662e-06  3.577e-06
 2.081e-06  1.588e-05  6.573e-06  7.019e-06  5.620e-06  5.858e-06
 2.795e-06  1.828e-05  4.516e-06  7.446e-06  1.161e-05  6.444e-06
 3.062e-06  1.636e-05  5.614e-06  7.643e-06  1.487e-05  5.136e-06
 3.485e-06  8.960e-06  8.586e-06  7.740e-06  1.474e-05  2.384e-06
 5.097e-06 -2.185e-06  1.037e-05  7.858e-06  1.168e-05 -7.716e-07
 7.963e-06 -1.253e-05  7.736e-06  8.077e-06  7.263e-06 -3.120e-06
 1.132e-05 -1.774e-05 -4.263e-08  8.416e-06  3.498e-06 -3.884e-06
 1.453e-05 -1.693e-05 -9.776e-06  8.855e-06  1.794e-06 -3.053e-06
 1.731e-05 -1.282e-05 -1.582e-05  9.396e-06  2.122e-06 -1.299e-06
 1.919e-05 -8.827e-06 -1.431e-05  1.012e-05  3.129e-06  4.797e-07
 1.946e-05 -5.743e-06 -6.084e-06  1.118e-05  3.174e-06  1.745e-06
 1.807e-05 -3.006e-06  3.165e-06  1.270e-05  1.587e-06  2.591e-06
 1.608e-05 -3.387e-07  6.793e-06  1.466e-05 -8.587e-07  3.456e-06
 1.481e-05  2.200e-06  2.118e-06  1.665e-05 -2.605e-06  4.539e-06
 1.509e-05  3.925e-06 -7.099e-06  1.788e-05 -2.572e-06  5.484e-06
 1.634e-05  4.482e-06 -1.420e-05  1.718e-05 -1.020e-06  5.639e-06
 1.592e-05  4.136e-06 -1.494e-05  1.330e-05  6.935e-07  4.647e-06
 1.071e-05  3.407e-06 -9.886e-06  5.273e-06  1.216e-06  2.894e-06
-7.619e-07  3.696e-06 -2.036e-06 -7.381e-06  8.061e-08  1.504e-06
-1.722e-05  7.255e-06  5.991e-06 -2.450e-05 -2.171e-06  1.734e-06
-3.562e-05  1.493e-05  1.290e-05 -4.499e-05 -4.309e-06  4.076e-06
-5.241e-05  2.520e-05  1.874e-05 -6.639e-05 -5.056e-06  7.755e-06
-6.395e-05  3.415e-05  2.333e-05 -8.521e-05 -3.917e-06  1.107e-05
-6.861e-05  3.818e-05  2.614e-05 -9.777e-05 -1.533e-06  1.245e-05
-6.843e-05  3.795e-05  2.786e-05 -1.002e-04  7.207e-07  1.174e-05
-6.371e-05  3.665e-05  2.839e-05 -8.845e-05  1.457e-06  1.018e-05
-5.166e-05  3.531e-05  2.498e-05 -6.089e-05 -1.580e-07  8.732e-06
-2.904e-05  3.024e-05  1.559e-05 -1.997e-05 -4.198e-06  6.812e-06
 4.688e-06  1.788e-05 -2.328e-06  2.955e-05 -1.001e-05  3.045e-06
 4.255e-05 -1.394e-06 -2.560e-05  8.116e-05 -1.637e-05 -3.440e-06
 7.503e-05 -2.597e-05 -4.534e-05  1.250e-04 -2.151e-05 -1.254e-05
 9.066e-05 -5.372e-05 -5.590e-05  1.493e-04 -2.330e-05 -2.322e-05
 8.386e-05 -7.820e-05 -5.448e-05  1.452e-04 -1.990e-05 -3.360e-05
 5.682e-05 -9.050e-05 -4.701e-05  1.103e-04 -1.069e-05 -4.109e-05
 1.591e-05 -8.573e-05 -3.993e-05  5.231e-05  3.297e-06 -4.287e-05
-2.728e-05 -6.155e-05 -3.489e-05 -1.226e-05  1.925e-05 -3.709e-05
-5.629e-05 -2.171e-05 -3.274e-05 -6.346e-05  3.312e-05 -2.389e-05
-6.152e-05  2.045e-05 -3.304e-05 -8.611e-05  4.089e-05 -5.614e-06
-4.333e-05  5.562e-05 -3.124e-05 -7.590e-05  4.003e-05  1.360e-05
-1.230e-05  7.385e-05 -2.309e-05 -4.093e-05  3.037e-05  2.902e-05
 1.515e-05  6.825e-05 -4.320e-06  1.178e-06  1.458e-05  3.682e-05
 2.624e-05  4.733e-05  2.202e-05  3.043e-05 -2.457e-06  3.545e-05
 1.927e-05  2.139e-05  4.718e-05  3.460e-05 -1.539e-05  2.638e-05
 3.653e-06  2.593e-06  6.223e-05  1.604e-05 -2.057e-05  1.371e-05
-6.320e-06 -6.498e-06  6.311e-05 -1.052e-05 -1.773e-05  2.526e-06
-2.454e-06 -1.128e-05  5.239e-05 -2.771e-05 -1.009e-05 -3.378e-06
 1.197e-05 -1.767e-05  3.755e-05 -2.659e-05 -2.677e-06 -3.258e-06
 2.510e-05 -2.752e-05  2.384e-05 -1.167e-05  5.010e-07  4.161e-07
 2.678e-05 -3.487e-05  1.427e-05  3.753e-06 -1.329e-06  3.594e-06
 1.670e-05 -3.592e-05  1.086e-05  8.378e-06 -5.483e-06  3.278e-06
 3.072e-06 -2.817e-05  1.176e-05  1.416e-06 -7.914e-06 -5.132e-07
-5.393e-06 -1.333e-05  1.280e-05 -8.224e-06 -6.300e-06 -4.954e-06
-5.270e-06  1.818e-06  1.188e-05 -1.092e-05 -1.791e-06 -6.758e-06
 8.988e-08  9.953e-06  8.395e-06 -5.047e-06  2.103e-06 -4.942e-06
 4.341e-06  7.742e-06  2.062e-06  2.592e-06  2.707e-06 -1.625e-06
 2.359e-06  2.249e-07 -4.695e-06  4.623e-06  5.770e-07  8.110e-08
-5.229e-06 -3.865e-06 -9.191e-06  6.367e-07 -1.306e-06 -8.599e-07
-1.309e-05  1.034e-06 -8.274e-06 -3.396e-06 -8.314e-07 -2.572e-06
-1.453e-05  1.037e-05 -1.403e-06 -2.592e-06  1.114e-06 -2.671e-06
-8.077e-06  1.611e-05  6.977e-06  1.491e-06  2.121e-06 -1.056e-06
 4.607e-07  1.189e-05  1.298e-05  3.661e-06  1.365e-06  3.503e-07
 4.318e-06  1.311e-06  1.617e-05  1.913e-06  2.694e-07  3.631e-07
 1.553e-06 -7.318e-06  1.739e-05 -5.683e-07  1.649e-07 -1.684e-07
-3.401e-06 -7.141e-06  1.435e-05 -3.043e-07  6.143e-07 -8.113e-08
-5.256e-06  1.371e-06  4.268e-06  1.839e-06  6.118e-07  4.117e-07
-1.803e-06  9.023e-06 -1.003e-05  2.524e-06  2.133e-07  5.445e-07
 3.940e-06  8.757e-06 -2.248e-05  9.929e-07  3.309e-08  3.807e-07
 6.104e-06  1.770e-06 -2.824e-05 -2.710e-07  6.780e-08  3.746e-07
 2.149e-06 -1.301e-06 -2.685e-05  2.723e-07 -1.386e-08  4.356e-07
-3.559e-06  3.661e-06 -2.111e-05  1.084e-06 -1.372e-07  3.229e-07
-4.361e-06  1.126e-05 -1.666e-05  4.935e-07 -1.263e-07  1.993e-07
 9.861e-07  1.330e-05 -1.707e-05 -5.987e-07 -1.030e-07  1.909e-07
 7.648e-06  5.942e-06 -2.051e-05 -6.061e-07 -1.446e-07  1.358e-07
 8.819e-06 -3.672e-06 -2.050e-05  1.569e-08 -1.388e-07  2.122e-08
 3.645e-06 -7.388e-06 -1.149e-05 -6.395e-08 -9.446e-08 -1.415e-08
-2.274e-06 -3.266e-06  9.841e-07 -5.841e-07 -9.005e-08 -2.712e-08
-2.740e-06  1.212e-06  7.116e-06 -4.732e-07 -7.122e-08 -9.456e-08
 3.006e-06  3.747e-07  2.555e-06  5.210e-08 -1.614e-08 -1.314e-07
 8.262e-06 -4.399e-06 -7.446e-06  1.448e-07  9.028e-09 -1.323e-07
 7.119e-06 -6.952e-06 -1.550e-05  3.039e-08  2.756e-08 -1.667e-07
 9.239e-07 -4.761e-06 -1.895e-05  3.159e-07  7.680e-08 -1.901e-07
-4.562e-06  1.679e-06 -1.961e-05  7.003e-07  1.105e-07 -1.789e-07
-7.012e-06  8.720e-06 -1.793e-05  7.520e-07  1.317e-07 -1.871e-07
-8.733e-06  1.146e-05 -1.189e-05  7.554e-07  1.761e-07 -1.954e-07
-1.232e-05  9.018e-06 -2.950e-06  8.931e-07  2.124e-07 -1.811e-07
-1.610e-05  6.389e-06  6.461e-06  8.651e-07  2.306e-07 -1.800e-07
-1.663e-05  8.070e-06  1.219e-05  6.380e-07  2.537e-07 -1.780e-07
-1.304e-05  1.083e-05  1.360e-05  4.335e-07  2.618e-07 -1.556e-07
-8.526e-06  8.673e-06  1.302e-05  2.108e-07  2.487e-07 -1.411e-07
-9.098e-06  4.462e-06  1.382e-05 -9.327e-08  2.334e-07 -1.266e-07
-1.593e-05  4.521e-06  1.861e-05 -3.611e-07  2.050e-07 -1.004e-07
-2.119e-05  8.854e-06  2.359e-05 -5.563e-07  1.640e-07 -8.393e-08
-1.698e-05  1.085e-05  2.124e-05 -7.048e-07  1.237e-07 -6.805e-08
-6.182e-06  8.638e-06  1.109e-05 -7.648e-07  7.545e-08 -4.525e-08
 2.224e-06  5.872e-06  1.758e-06 -7.161e-07  2.353e-08 -2.753e-08
 3.217e-06  4.004e-06  2.577e-07 -5.793e-07 -2.155e-08 -3.986e-09
 1.230e-06  1.437e-06  4.877e-06 -3.660e-07 -6.411e-08  2.498e-08
 3.179e-06 -4.037e-06  6.629e-06 -9.809e-08 -9.693e-08  4.828e-08
 9.909e-06 -1.159e-05  2.348e-06  1.851e-07 -1.163e-07  7.481e-08
 1.618e-05 -1.807e-05 -2.214e-06  4.431e-07 -1.289e-07  1.018e-07
 1.735e-05 -1.804e-05 -1.373e-06  6.374e-07 -1.319e-07  1.237e-07
 1.575e-05 -1.215e-05  5.078e-06  7.358e-07 -1.277e-07  1.446e-07

#filename
NBC4.data
#dt   npts  dist   Az   Zcor VR
1.000  180 270.0 300.0   98 -3.731e+00
#data T          R          Z    synth T          R          Z
-4.969e-06 -1.665e-05  1.016e-07 -1.314e-08 -2.518e-08  6.228e-08
-4.652e-06 -1.151e-05 -7.413e-06  4.131e-08 -3.186e-09 -1.220e-08
 3.039e-06 -5.090e-06 -1.071e-05  1.014e-07  1.657e-08 -9.704e-08
 1.169e-05 -4.144e-07 -7.848e-06  1.607e-07  3.337e-08 -1.855e-07
 1.455e-05  1.143e-06 -1.624e-07  2.138e-07  4.818e-08 -2.702e-07
 9.351e-06  1.388e-08  7.852e-06  2.577e-07  6.250e-08 -3.456e-07
-1.386e-07 -2.327e-06  1.078e-05  2.925e-07  7.688e-08 -4.090e-07
-7.551e-06 -4.122e-06  6.287e-06  3.208e-07  9.043e-08 -4.597e-07
-8.755e-06 -4.075e-06 -2.904e-06  3.465e-07  1.014e-07 -4.970e-07
-4.082e-06 -1.969e-06 -1.068e-05  3.739e-07  1.083e-07 -5.197e-07
 2.718e-06  1.015e-06 -1.159e-05  4.046e-07  1.103e-07 -5.281e-07
 7.379e-06  2.331e-06 -5.165e-06  4.361e-07  1.084e-07 -5.255e-07
 7.392e-06  1.685e-07  3.705e-06  4.603e-07  1.056e-07 -5.185e-07
 3.515e-06 -4.544e-06  8.969e-06  4.645e-07  1.067e-07 -5.135e-07
-7.093e-07 -8.879e-06  8.199e-06  4.352e-07  1.176e-07 -5.125e-07
-2.584e-06 -1.030e-05  4.200e-06  3.628e-07  1.441e-07 -5.117e-07
-3.069e-06 -8.247e-06  1.645e-06  2.474e-07  1.903e-07 -5.023e-07
-4.702e-06 -4.092e-06  2.405e-06  1.010e-07  2.563e-07 -4.741e-07
-7.005e-06 -9.590e-09  4.510e-06 -5.313e-08  3.349e-07 -4.198e-07
-6.711e-06  2.410e-06  4.538e-06 -1.876e-07  4.110e-07 -3.370e-07
-2.346e-06  3.221e-06  6.395e-07 -2.792e-07  4.650e-07 -2.284e-07
 3.104e-06  3.732e-06 -5.721e-06 -3.158e-07  4.786e-07 -1.009e-07
 4.931e-06  5.439e-06 -1.053e-05 -2.979e-07  4.408e-07  3.706e-08
 1.708e-06  8.858e-06 -1.037e-05 -2.378e-07  3.519e-07  1.761e-07
-3.276e-06  1.273e-05 -5.003e-06 -1.562e-07  2.235e-07  3.068e-07
-5.713e-06  1.488e-05  2.058e-06 -7.768e-08  7.572e-08  4.209e-07
-4.839e-06  1.331e-05  6.152e-06 -2.593e-08 -6.670e-08  5.131e-07
-3.665e-06  7.313e-06  5.814e-06 -1.899e-08 -1.792e-07  5.827e-07
-5.240e-06 -9.499e-07  4.091e-06 -6.593e-08 -2.420e-07  6.330e-07
-9.523e-06 -7.434e-06  4.652e-06 -1.652e-07 -2.443e-07  6.683e-07
-1.405e-05 -9.200e-06  7.123e-06 -3.048e-07 -1.877e-07  6.908e-07
-1.595e-05 -6.765e-06  7.628e-06 -4.636e-07 -8.666e-08  7.006e-07
-1.319e-05 -3.294e-06  4.095e-06 -6.163e-07  3.470e-08  6.972e-07
-6.023e-06 -1.254e-06 -9.512e-07 -7.383e-07  1.491e-07  6.801e-07
 1.871e-06 -5.563e-07 -3.785e-06 -8.133e-07  2.346e-07  6.496e-07
 5.426e-06 -4.358e-07 -3.690e-06 -8.368e-07  2.810e-07  6.050e-07
 2.864e-06 -1.477e-06 -3.029e-06 -8.151e-07  2.897e-07  5.445e-07
-2.121e-06 -3.897e-06 -4.002e-06 -7.604e-07  2.686e-07  4.661e-07
-4.240e-06 -5.886e-06 -6.127e-06 -6.844e-07  2.267e-07  3.689e-07
-1.992e-06 -5.201e-06 -6.690e-06 -5.959e-07  1.712e-07  2.539e-07
 1.660e-06 -2.433e-06 -3.977e-06 -4.999e-07  1.072e-07  1.242e-07
 3.419e-06 -1.014e-06  3.809e-08 -3.988e-07  3.796e-08 -1.583e-08
 2.648e-06 -3.241e-06  1.009e-06 -2.941e-07 -3.487e-08 -1.632e-07
 5.438e-07 -7.376e-06 -2.560e-06 -1.861e-07 -1.118e-07 -3.171e-07
-1.253e-06 -9.283e-06 -6.521e-06 -7.423e-08 -1.956e-07 -4.778e-07
